id,title,channelId,channelTitle,categoryId,publishedAt,tags,viewCount,likeCount,commentCount
CPyk69APB28,BREAKING: Iran launches “mass drone and missile attack” on Israel | BBC News,UC16niRr50-MSBwiO3YDb3RA,BBC News,25,2024-04-13T21:38:28Z,"['bbc', 'bbc news', 'news', 'world news', 'breaking news', 'us news', 'world', 'america', 'usa', 'usa news', 'india news', 'missile', 'drone', 'attack', 'Israel', 'Tel', 'Aviv', 'Jerusalem', 'Netanyahu', 'defence', 'strike', 'launch', 'mass', 'crisis', 'escalate', 'escalation', 'tension', 'middle', 'east', 'regional', 'war', 'air', 'Biden', 'Tehran', 'Teheran', 'Damascus', 'fighter', 'Washington', 'threat', 'danger', 'risk', 'ship', 'Israeli', 'emergency', 'state', 'Jordan', 'brink', 'alert', 'jets', 'iron', 'dome', 'revolutionary', 'guard', 'intercept', 'shoot', 'down', 'dead', 'killed', 'injured', 'blast', 'explosion', 'target', 'Khamenei', 'zionist', 'punish', 'Iran']",2135839,20487,10254
U4JYAx5rNRA,Bridgerton Season 3 | Official Trailer | Netflix,UCWOA1ZGywLbqmigxE4Qlvuw,Netflix,24,2024-04-11T13:00:00Z,"['Adjoa Andoh', 'Bridgerton', 'Bridgerton Netflix', 'Bridgerton Season 3', 'Bridgerton Season 3 Trailer', 'Bridgerton Series', 'Charithra Chandran', 'Claudia Jessie', 'Florence Hunt', 'Golda Rosheuvel', 'Harriet Cains', 'Jessica Madsen', 'Jonathan Bailey', 'Julia Quinn', 'Julie Andrews', 'Luke Newton', 'Luke Thompson', 'Martins Imhangbe', 'Nicola Coughlan', 'Phoebe Dynevor', 'Polly Walker', 'Ruby Stokes', 'Ruth Gemmell', 'Shonda Rhimes', 'Shondaland', 'Simone Ashley']",4724736,167644,6770
t7bQwwqW-Hc,Shaboozey - A Bar Song (Tipsy) [Official Visualizer],UCmdsVknXGS2145yy8eQvplw,ShaboozeyVEVO,10,2024-04-12T04:00:36Z,"['Shaboozey', 'Bar', 'Song', '(Tipsy)', '[Official', 'Visualizer]', 'American', 'Dogwood', 'EMPIRE', 'Country']",1513228,48668,1473
BFNYALOBy94,Is Solo Sikoa The New Tribal Chief?! | WWE SmackDown Highlights 4/12/24 | WWE on USA,UCSy3TvvwAV12MD0rLsHyClQ,WWE on USA,17,2024-04-13T00:59:10Z,"['WWE', 'WWE Smackdown', 'WWE Smackdown Highlights', 'WWE Smackdown Highlights Today', 'WWE Smackdown Highlights This Week', 'WWE Smackdown Full Show', 'WWE Smackdown Full Match', 'Solo Sikoa', 'Jey Uso', 'Jimmy Uso', 'The Rock', 'Roman Reigns', 'Paul Heyman', 'The Bloodline', 'Cody Rhodes', 'Undertaker', 'John Cena', 'Seth Rollins', 'The Shield']",734931,15998,2955
yfSVVI2a64s,I CRASHED MY TWIN TURBO LAMBORGHINI,UCcLYOTz3ct6_lk9iLToxxAw,Mat Armstrong,2,2024-04-14T17:00:36Z,"['matt armstrong', 'twin turbo', 'car crash', 'mat armstrong', 'twin turbo lamborghini', 'super cars', 'lamborghini gallardo', 'modified lamborghini', 'lamborghini crash', 'gallardo', 'rebuild', 'copart']",2142856,116801,13866
zTBflv2qBKY,Liverpool vs. Atalanta: Extended Highlights | UEL Quarter-Finals 1st Leg | CBS Sports Golazo,UCf8YPuOWXlpTS7RibaJlP4g,CBS Sports Golazo - Europe,17,2024-04-11T21:24:01Z,,924697,8908,1501
6ndyCYpA49A,1 Goalie Vs. 100 Free Kicks ALL AT ONCE!,UC5f5IV0Bf79YLp_p9nfInRA,How Ridiculous,17,2024-04-12T22:00:03Z,"['how ridiculous', 'rexy', '44club']",599439,21007,680
fbvfnWRrmKM,"Cody Rhodes reveals what The Rock gifted him, addresses being interrupted after WrestleMania",UCgKpcxVyF0qXU1h_Irzd7XA,WWE ON FOX,17,2024-04-13T00:33:06Z,"['wwe', 'wwe on fox', 'wrestling', 'smackdown', 'smackdown highlights', 'friday night smackdown', 'wwe backstage', 'monday night raw', 'monday night raw highlights', 'fox sports', 'fox', 'fs1', 'fox sports 1', 'sports news', 'sports fox', 'fox sports highlights', 'highlights', 'The Rock gift', 'SmackDown', 'The Rock', 'Cody Rhodes', 'wwe smackdown']",517975,10789,1374
a9cyG_yfh1k,Dua Lipa - Illusion (Official Music Video),UC-J-KZfRV8c13fOCkhXdLiQ,Dua Lipa,10,2024-04-11T22:00:08Z,"['dua lipa', 'dua', 'new rules', 'dua leepa', 'idgaf', 'scared to be lonely', 'be the one', 'future nostalgia', ""don't start now"", ""let's get physical"", 'break my heart', 'radical optimism', 'training season', 'houdini', 'pop', 'dance', 'music', 'chart music', 'illusion', 'dula peep', 'DL3', 'DL2', 'choreo', 'dua lipa dancing']",6576647,297429,14919
oSca__bu0is,NLE Choppa - SLUT ME OUT 2 (Official Music Video),UCWICXNlSLc7eeNazpzUZcLg,NLE CHOPPA,10,2024-04-12T04:00:34Z,"['nle choppa', 'Nle Choppa', 'Nle Choppa Shorts', 'Nle Choppa Music', 'nlechoppafunny', 'newmusic', 'new nle choppa', 'nle choppa short', 'nle', 'choppa', 'nle choppa funny', 'nle choppa dance', 'nle choppa music', 'nle choppa music video', 'nle choppa videos', 'slut me out music video', 'slut me out 2', 'slut me out 2 music video', 'nle choppa slut me out 2', 'nle choppa slut me out', 'nle choppa slut me out 2 music video', 'nle choppa slut me out 2 official', 'nle choppa type beat', 'nle choppa official music video']",608487,37346,2933
lsZkA0SZHN8,CG5 - Sleep Well (Official Live Performance),UCLCdyRg3u5O-EVP5p46QxcQ,CG5,10,2024-04-12T15:00:07Z,"['cg5', 'cg5 song', 'sleep well cg5', 'sleep well cg5 1 hour', 'sleep well live', 'sleep well cg5 live', 'sleep well cg5 live performance', 'official live performance', 'poppy playtime chapter 3 cg5', 'poppy playtime song cg5', 'cg5 poppy playtime', 'cg5 original song']",1790415,81628,7022
7pKJCrULX1c,I Survived 100 Days as the LAST TITAN in Minecraft!,UCYPYEhWUvvKFgmgkLACagXA,MaxCraft,20,2024-04-12T22:00:03Z,,816536,10554,585
LYZW7wH3pVM,Genshin Impact Version 4.6 Special Program #NewVersion #SpecialProgram #GenshinImpact,UCiS882YPwZt1NfaM0gR0D9Q,Genshin Impact,20,2024-04-12T12:00:08Z,"['Amber', 'amber vtuber', 'genshi', 'genshi game', 'genshi impact', 'genshi video', 'genshin', 'genshin game', 'genshin impact', 'genshin impact 2020', 'genshin impact game', 'genshin impact good', 'genshin impact graphics', 'genshin impact introduction', 'genshin impact manga', 'genshin impact wiki', 'geshin', 'geshin game', 'Teyvat', 'yuanshen game', 'miHoYo China', 'miHoYo Japan', 'adventure story', 'open world game', 'anime style', 'MMORPG', 'anime games', 'mobile game', 'MMO PlayStation', 'yt:cc=on']",1182509,70669,4515
YRQ1PR082to,Prop Hunt in Pokemon #4,UCrer50j4M2Lv9wda2ZpqzRA,Purplecliffe,20,2024-04-13T15:00:32Z,"['purplecliffe', 'pokemon', 'prop hunt', 'hide and seek', 'indigo disc', 'synchro machine', 'partyarlie', 'triceppps', 'lukeafk', 'prop hunt surprise', 'surprise trade pokemon', 'pokemon scarlet violet']",278503,13561,961
5WLAUxb8AUk,"Version 4.6 ""Two Worlds Aflame, the Crimson Night Fades"" Trailer | Genshin Impact",UCiS882YPwZt1NfaM0gR0D9Q,Genshin Impact,20,2024-04-12T12:40:00Z,"['Amber', 'amber vtuber', 'genshi', 'genshi game', 'genshi impact', 'genshi video', 'genshin', 'genshin game', 'genshin impact', 'genshin impact 2020', 'genshin impact game', 'genshin impact good', 'genshin impact graphics', 'genshin impact introduction', 'genshin impact manga', 'genshin impact wiki', 'geshin', 'geshin game', 'Teyvat', 'yuanshen game', 'miHoYo China', 'miHoYo Japan', 'adventure story', 'open world game', 'anime style', 'MMORPG', 'anime games', 'mobile game', 'MMO PlayStation', 'yt:cc=on']",1200039,86364,3640
RFoYJrYv5Tk,Tiger Woods Second Round | Every Single Shot | The Masters,UCSZxaHGo1OEs06vQumIooug,The Masters,17,2024-04-12T21:44:36Z,"['Masters', 'Tournament', 'Golf', 'Augusta', 'National', 'Club']",561545,3991,531
emg78D2hz3A,"Key Glock, Young Dolph - Let's Go (Remix) (Official Visualizer)",UCADo7wziGq2P0JNUrPb_tfg,KeyGlockVEVO,10,2024-04-12T04:00:22Z,"['Key', 'Glock', 'Young', 'Dolph', ""Let's"", '(Remix)', '(Official', 'Visualizer)', 'Paper', 'Route', 'EMPIRE', 'Rap/Hip-Hop']",277508,20238,1614
P53UY4uIlYY,Can You Beat Minecraft in a Potato ONLY World?,UCIVSqoHCUN1XdEpiVItxfoQ,aCookieGod,20,2024-04-12T12:00:18Z,"['acookiegod', 'a cookie god', 'a cookie god minecraft', 'cookie minecraft', 'minecraft cookie', 'minecraft cookie god', 'cookie god', 'acookiegod series', 'acookiegod hardcore', 'minecraft hardcore', 'hardcore minecraft', 'minecraft', 'extracookie', 'minecraft poisonous potato update', 'minecraft snapshot 24w14potato', 'minecraft potato update', 'minecraft april fools', 'minecraft potato dimension', 'can you beat minecraft in a potato only world', 'minecraft but the world is only potato', 'minecraft potato']",901713,29151,2621
idyT3hSTSRc,Carin León - Cuando La Vida Sea Trago [Official Video],UCywpKTAjNjHv53c0TX3K_KQ,Carin Leon,10,2024-04-12T00:00:08Z,"['carin leon', 'pa las de vidrio', 'plomo a mayoreo', 'a traves del vaso', 'tupido y ancho', 'lenin ramirez', 'gerardo ortiz', 'el fantasma', 'la vecindad', 'halcon sierra', 'chalino sanchez', 'pedro infante', 'jose alfredo jimenez', 'el rey de mil coronas', 'lalo mora', 'corridos', 'rancheras', 'ruge el leon', 'julion alvarez', 'ramon ayala', 'extrana manera', 'estoy aqui', 'quiereme', 'mi sentir', 'regulo caro', 'cristian nodal', 'plebes del rancho', 'oveja negra', 'dolor de cabeza', 'familia']",1249837,33665,793
9B9eR0IOK18,Kodak Black - Stressed Out [Official Music Video],UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,10,2024-04-11T01:30:08Z,"['kodak', 'black', 'kodak black', 'atlantic records', 'roll in peace', 'codeine dreaming', 'tunnel vision', 'drowning', 'transportin', 'heart break kodak', 'project baby 2', 'Kodak Black Bill Israel', 'Bill Israel', 'Sniper', 'Sniper Gang', 'Hip Hop', 'Rap', 'Kodak Black I Knew It', 'Kodak Bill Israel', 'Kodak Black Easter in Miami', 'Easter', 'Easter in Miami', 'Kodak Easter', 'Kodak Black Haitian Boy Kodak', 'Haitian Boy Kodak', 'Kodak Black HBK', 'HBK', 'Kodak Black Happy Birthday Kodak', 'Happy Birthday Kodak']",1845219,123265,8969
7D0wFf4GqLI,Coming Soon: New Pokémon GO Updates,UCA698bls2pjQyiqP9N-iaeg,Pokémon GO,20,2024-04-11T13:00:06Z,"['Pokémon', 'Pokémon GO', 'Niantic', 'Niantic Labs', 'Pikachu', 'The Pokémon Company', 'The Pokémon Company International']",576794,5095,1778
QK1mAdqnJ1Q,Chlöe - Boy Bye (Official Video),UCmxvJOoTGGhWJabszw4oaeQ,ChloeBaileyVEVO,10,2024-04-12T04:00:06Z,"['Chlöe Bailey', 'Chloe', 'Chloe Bailey', 'BoyBye', 'Won’t Even Cry', 'Go Cry To Your Mama', 'FYS', 'Have Mercy', 'Treat Me', 'Surprise', 'For The Night', 'In Pieces', 'Body Do', 'Chloe Halle', 'Chloe and Halle', 'New Chloe', 'Ungodly Hour', 'Do It', 'Chloe Song', 'Boy Bye', 'Chlöe', 'Pop']",646576,58652,3806
XN39ZM0Ip1I,Zach Bryan - 28,UCwK3C8Vgphad4PweezfUBAQ,Zach Bryan,10,2024-04-12T02:25:40Z,,294799,14824,1065
i7NcPAnnxDk,Roman Reigns vs. Cody Rhodes — Bloodline Rules Match: WrestleMania XL Sunday highlights,UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,17,2024-04-08T04:30:20Z,"['Brandi Rhodes', 'Cody Rhodes', 'Jey Uso', 'Jimmy Uso', 'John Cena', 'Paul Heyman', 'Roman Reigns', 'Solo Sikoa', 'The Rock', 'Undertaker', 'superstars', 'world wrestling entertainment', 'wrestle', 'wrestler', 'wrestling', 'wwe', 'wwe 2024', 'مصارعه', 'कुश्ती', 'डब्लू डब्लू ई', 'पहलवान', 'मैच', 'व्यावसायिक कुश्ती', 'सुपरस्टार', 'Wrestlemania', 'wrestlemania 40', 'wm', 'wm40', 'mania', 'mania 40', 'wrestlemania 2024', 'wwe wrestlemania', 'wrestlemania highlights', 'wrestlemania match', 'wrestlemania xl', 'wm xl']",9752519,282633,18664
xy8aJw1vYHo,Joker: Folie à Deux | Official Teaser Trailer,UCjmJDM5pRKbUlVIzDYYWb6g,Warner Bros. Pictures,1,2024-04-10T00:53:54Z,"['2024', 'Arthur Fleck', 'Coming Soon', 'DC', 'DC Comics', 'Harley Quinn', 'Joaquin Phoenix', 'Joker', 'Joker 2', 'Joker Movie', 'Joker2', 'Joker: Folie a Deux', 'Joker: Folie à Deux', 'JokerFolieàDeux', 'JokerMovie', 'Lady Gaga', 'Todd Phillips', 'Trailer', 'WB', 'Warner Bros', 'Warner Brothers']",29784312,870007,40788
jrjESdPsLxE,Tinashe - Nasty (Official Video),UCgyMPfJl7ynJRfE2jQ18rJw,TinasheOfficialVEVO,10,2024-04-12T04:00:25Z,"['Tinashe', 'Nasty', '(Official', 'Video)', 'Music', 'Inc.', 'under', 'exclusive', 'license', 'Nice', 'Life', 'Recording', 'Company', 'R&B']",477443,37530,2245
51zjlMhdSTE,Sabrina Carpenter - Espresso (Official Audio),UCPKWE1H6xhxwPlqUlKgHb_w,Sabrina Carpenter,10,2024-04-12T00:00:02Z,,627000,55044,2794
QJOBC9O4YAk,PSG vs. Barcelona: Extended Highlights | UCL Quarter-Finals 1st Leg | CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,17,2024-04-10T21:13:53Z,"['Champions League', 'Europa League', 'Soccer', 'UEFA', 'UCL', 'European Soccer', 'European Football', 'European Futbol', 'UEL', 'UCL Highlights', 'Champions League Highlights', 'Football', 'CBS Golazo', 'CBS', 'Micah Richards', 'Jamie Carragher', 'Thierry Henry', 'CBS Studio']",1605992,18284,1850
djIufZ7Fyms,I made FLAPPY BIRD in DUMB programs,UC0e3QhIYukixgh5VVpKHH9Q,Code Bullet,27,2024-04-12T00:29:38Z,"['artificial', 'intelligence', 'coding', 'processing', 'java', 'machine', 'learning', 'genetic', 'algorithm', 'evolution', 'computer', 'science', 'programming', 'comedy', 'educational']",977722,84885,3458
-XiLxjx18ZQ,NRL 2024 | Wests Tigers v Sharks | Match Highlights,UC33-OkQ6VCYk8xtml8Pk4-g,NRL - National Rugby League,17,2024-03-23T10:50:01Z,"['NRL', 'National Rugby League', 'Games', 'Matches', 'Highlights', 'Rugby', 'Telstra Premiership', 'Fox Sports', 'State of Origin', 'Nine', 'NRL Highlights', 'NRL Game Highlights', 'Rugby League Highlights', 'Rugby League', 'NRL Full Match', 'NRL Live', 'Watch NRL', 'NRL Match Highlights', 'Rugby league highlights', 'NRL 2023', 'NRL 2023 highlights', 'NRL23', 'NRL23 highlights', 'NRL scores', 'nrl schedule', 'nrl draw', 'NRLW', ""NRL Women's"", ""nrl women's highlights"", 'NRL pre-season', 'NRL trials']",285808,2613,257
OU__5jImEm0,Bryson DeChambeau's First Round | Every Single Shot | The Masters,UCSZxaHGo1OEs06vQumIooug,The Masters,17,2024-04-12T01:18:01Z,"['Masters', 'Tournament', 'Golf', 'Augusta', 'National', 'Club']",591342,5899,563
BlUxw-0lS94,Season 10: Venture Forth | Overwatch 2 Official Trailer,UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,20,2024-04-11T16:00:16Z,"['Overwatch 2', 'Overwatch']",620663,32509,3522
g2N1CaSDOCg,"Goldman's father reflects on OJ's death, addresses his 'new normal'",UCu7G08TrwPx_0WH4M7OxjIQ,12 News,25,2024-04-11T23:18:16Z,"['[ valley', 'local ]', 'news']",404030,5000,2717
AqBqTCqqbnU,Zach Bryan - Like Ida,UCwK3C8Vgphad4PweezfUBAQ,Zach Bryan,10,2024-04-11T19:30:46Z,,228645,13843,656
bi8niVLlI48,Becky G - MERCEDES (Official Video) ft. Oscar Maydon,UCJrREGJ2R1mMuKJkZ8SMCcA,BeckyGVEVO,10,2024-04-11T23:00:06Z,"['Becky feat. Oscar Maydon', 'MERCEDES', 'Becky Oscar Maydon Mercedes', 'Becky', 'Becky 2024', 'Oscar Maydon', 'Oscar Maydon 2024', 'Becky Mercedes', 'Oscar Maydon Mercedes', 'Mercedes letra', 'Mercedes lyrics', 'Becky letra', 'Becky lyrics', 'Oscar Maydon letra', 'Mercedes Official Video', 'Mercedes Video Oficial', 'Regional Mexican', 'Musica Mexicana']",458862,27160,1269
8rCZzAOEzvg,"Feid, Yandel - MANIFESTING 20-05 (Official Videos)",UCRHZrsFKNop3EHMoWkgdccg,FeidVEVO,10,2024-04-12T00:00:11Z,"['Manifesting', 'manifesting 20-05', 'Feid', 'ferxxo', 'Yandel', 'Feid Yandel', 'fecha', 'fecha feid', 'fecha yandel', 'fecha feid yandel', 'alakran feid', 'FERXXOCALIPSIS', 'album feid', 'feid nuevo album', 'nueva cancion feid', 'bubalu', 'ferxxo 151', 'fecha letra feid yandel', 'yandel 150', 'xq te pones asi', 'yandel encantadora', 'mamosota yandel manuel turizo', 'niña bonita', 'porfa remix', 'chimbita', 'feid canciones', 'feid canción nueva', 'relajate feid', 'feid 19', 'feid album', 'feid']",1197621,68566,2714
Q8eFLjrIlmU,"$100,000 Or A Helicopter? What Do I Choose? Also Justin Destroys His New Burnout Truck!!!",UCuuZHDQV1LRmeuRFIOETO2A,JH Diesel and 4X4,22,2024-04-11T21:15:00Z,"['jh', 'jh diesel', 'jh diesel and 4x4', 'diesel', 'duramax', 'cummins', 'powerstroke', 'giveaway', 'honda', 'acty', 'truck', 'cleetus mcfarland', 'army truck', 'lmtv', '5 ton', 'military', 'airboat', 'mud truck', 'race truck', 'jump', 'Le Mullets', '2.4 hours', 'Crown Vic', 'freedom factory', 'New Years eve', 'New Years bash', 'lawn mower', 'racing', 'can am', 'maverick', 'x3', 'sxs blog', 'sxs', 'sand dunes', 'jumping', 'hurricane', 'idalia']",331249,15048,1417
dkGUTfdVGuI,"Billie Eilish: ""CHIHIRO"" Teaser & ‘HIT ME HARD AND SOFT’ | Apple Music",UCBv7HEHuVlNAELGi5XJd85Q,Apple Music,10,2024-04-12T17:08:32Z,"['apple', 'music', 'apple music', 'apple music youtube', 'youtube apple music', 'apple music 1', 'billie eilish', 'billie', 'billie eilish hit me hard and soft', 'hit me hard and soft', 'hit me hard and soft billie eilish', 'album', 'album interview', 'interview', 'billie eilish interview', 'zane lowe', 'zane lowe interview', 'billie eilish zane lowe', 'zane lowe billie eilish', 'finneas', 'lunch', 'billie eilish lunch', 'lunch music video', 'music video', 'teaser', 'song', 'song teaser', 'apple music interview', 'billie eilish apple music']",396056,38322,1388
erLbbextvlY,7 Days Stranded On An Island,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2024-03-30T16:00:01Z,,117802210,4784059,134160
ymOPw7cN3Ac,MAX HOLLOWAY REACTS TO INSANE KO OF JUSTIN GAETHJE AT UFC 300 FOR THE BMF TITLE,UCTvuMRhyrTVgbEdLyymZq8g,FULL SEND MMA,17,2024-04-14T05:17:10Z,"['UFC', 'MMA', 'Dana White', 'Conor McGregor', 'Full Send', 'MMAFighting', 'TheMacLife', 'Mac Life', 'MMAJunkie', 'ESPN MMA', 'UFC weigh in', 'UFC fight night', 'jon jones', 'nate diaz', 'jorge masvidal', 'conor mcgregor interview', 'dana white press conference', 'jake paul', 'logan paul', 'ufc press', 'jon jones highlights', 'conor mcgregor highlights', 'ufc weigh ins', 'charles oliveira', 'sean strickland', 'full send podcast', 'nelk', 'nelk boys', 'dana white', 'israel adesanya', 'dricus', 'ufc 300', 'justin gaethje', 'max holloway']",99661,2685,348
0hlUhPK6_qo,"PESO COMPLETO (Lyric Video) - Peso Pluma, Arcángel",UCzrM_068Odho89mTRrrxqbA,Peso Pluma,10,2024-04-11T23:00:00Z,"['Peso Pluma', 'Arcangel', 'Peso', 'La Doble P', 'Double P', 'Peso Completo', 'Corridos', 'corridos bélicos', 'corridos tumbados', 'Rimas', 'música mexicana', 'regional mexicano']",689122,56516,3358
TjVXrw80MfU,I Built The Most Ridiculous End Portal In Minecraft Hardcore,UC_GDu2QH3kp6vJlgEYyqjUA,Kolanii,20,2024-04-11T14:00:17Z,"['kolanii', 'I Built The Most Over The Top End Portal In Minecraft Hardcore', 'minecraft', 'hardcore']",728069,56423,2927
S8aKWCxiLps,Fortnite x Avatar: Elements - Gameplay Trailer,UClG8odDC8TS6Zpqk9CGVQiQ,Fortnite,20,2024-04-11T14:00:06Z,['yt:cc=on'],2784434,32663,2395
8d4mtlZDMo4,Real Madrid vs. Man. City: Extended Highlights | UCL Quarter-Finals 1st Leg | CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,17,2024-04-09T21:32:19Z,"['Champions League', 'Europa League', 'Soccer', 'UEFA', 'UCL', 'European Soccer', 'European Football', 'European Futbol', 'UEL', 'UCL Highlights', 'Champions League Highlights', 'Football', 'CBS Golazo', 'CBS', 'Micah Richards', 'Jamie Carragher', 'Thierry Henry', 'CBS Studio']",2297782,27253,2535
pc-WRrxjrBk,UNDEFEATED - XG & VALORANT (Official Music Video) // VCT Pacific 2024 Song,UCA8fUfoBLWyUpAZTbXB0uoA,VALORANT Champions Tour Pacific,20,2024-04-12T09:00:07Z,"['VALORANT', 'VCT Pacific', 'VALORANT Champions Tour', 'Riot Games', 'OurTimeIsNow', 'VCTPacific', 'VCT']",703727,46403,2123
00FTH6KYz40,UFC 300: Ceremonial Weigh-In,UCvgfXK4nTYKudb0rFR6noLA,UFC,17,2024-04-12T23:42:53Z,"['ufc', 'mma', 'ultimate fighting championship', 'ceremonial weigh ins', 'ufc 300', 'pereira vs hill']",1158555,20571,2336
3BMJT3j2mkU,Hermitcraft 10 - Ep 11:  This Episode Changes Everything!,UCodkNmk9oWRTIYZdr_HuSlg,GoodTimesWithScar,20,2024-04-12T15:30:01Z,"['minecraft', 'hermitcraft 10', 'hermitcraft season 10', 'minecraft hermitcraft', 'season 10', 'permit office', 'hermitcraft', 'hermit craft', 'hermitcraft season 10 scar', 'hermitcraft 10 scar', 'hermitcraft goodtimeswithscar', 'permit office hermitcraft', 'permit office grian', 'hermitcraft zoo train', 'hermitcraft zoo', 'goodtimeswithscar', 'scar', 'scar permit office']",554964,42200,2748
oQkQv1ULyzs,"Kendall Jenner’s Guide to “Spring French Girl"" Makeup | Beauty Secrets | Vogue",UCRXiA3h1no_PFkb1JCP0yMA,Vogue,24,2024-04-11T16:00:09Z,"['beauty', 'beauty secrets', 'celebrity', 'celebrity makeup tutorial', 'fashion', 'how to', 'how-to', 'kendall jenner', 'kendall jenner beauty', 'kendall jenner beauty secrets', 'kendall jenner get ready with me', 'kendall jenner getting ready', 'kendall jenner getting ready routine', 'kendall jenner look', 'kendall jenner makeup', 'kendall jenner makeup tutorial', 'kendall jenner routine', 'kendall jenner skincare', 'makeup tutorial', 'vogue', ""women's lifestyle""]",1540157,57834,1390
YQfC90O9HlI,I Built an Invisible Katana (it's indestructible),UC6ktP3PLU5sAJxN9Rb0TALg,Mike Shake,24,2024-04-10T17:59:52Z,"['mike shake', 'Skills', 'Learning new skills', 'Learn skills', 'learning skills', 'yesgo', 'mike', 'mike skills']",3971784,106496,5394
yHSPofOIGOU,Pawn Stars: These Sellers Are Offered WAY MORE Than Expected,UCmyjVwYZbp5YPYTUyeopO2g,Pawn Stars,24,2024-04-10T18:00:35Z,"['history', 'history channel', 'history shows', 'history channel shows', 'Pawn Stars', 'rick harrison', 'Pawn Stars clips', 'Pawn Stars full episodes', 'pawn', 'las vegas', 'gold & silver pawn shop', 'gold and silver', 'pawn shop', 'corey harrison', 'chumlee', 'pawn stars full episode', 'pawn stars most expensive item bought', 'pawn stars angry customer', 'watch Pawn Stars', 'stream Pawn Stars', 'sellers', 'offers', 'highlights', 'clips', 'scenes', 'full episodes', 'Pawn Stars 2024', 'These Sellers Are Offered WAY MORE Than Expected']",4124887,27591,2868
FpOzMBwjSK0,[4K] BABYMONSTER “SHEESH” Band LIVE Concert 세상을 SHEESH하게 만들 베몬 밴드라이브😈 [it’s KPOP LIVE 잇츠라이브],UCB9e3pof1o83aa0kkaoeJGA,it's Live,24,2024-04-11T08:00:08Z,"['BABYMONSTER', 'SHEESH', '베이비몬스터', '루카', '파리타', '아사', '라미', '로라', '치키타', '아현', 'YG', '와이지', '양현석', '블랙핑크', '2NE1', 'KPOP Group', 'KPOP Idol', 'KPOP', 'MDR', '잇츠라이브', 'itsLive', 'Band', 'Band LIVE', '밴드', '밴드라이브', '콘서트', '온라인콘서트', '온콘', '공연', '축제']",5286082,488176,25175
gTtFKY5AX48,"Cody Rhodes & Seth ""Freakin"" Rollins vs. Rock & Roman Reigns: WrestleMania XL Saturday highlights",UCJ5v_MCY6GNUBTO8-D3XoAg,WWE,17,2024-04-07T04:29:35Z,"['Cody Rhodes', 'Roman Reigns', 'Seth Freakin Rollins', 'The Bloodline', 'The Rock', 'superstars', 'world wrestling entertainment', 'wrestle', 'wrestler', 'wrestling', 'wwe', 'wwe 2024', 'مصارعه', 'कुश्ती', 'डब्लू डब्लू ई', 'पहलवान', 'मैच', 'व्यावसायिक कुश्ती', 'सुपरस्टार', 'Wrestlemania', 'wrestlemania 40', 'wm', 'wm40', 'mania', 'mania 40', 'wrestlemania 2024', 'wwe wrestlemania', 'wrestlemania highlights', 'wrestlemania match', 'wrestlemania xl', 'wm xl']",2668094,56069,4450
c2G18nIVpNE,Civil War | Official Final Trailer HD | A24,UCuPivVjnfNo4mb3Oog_frZg,A24,1,2024-04-10T13:00:34Z,"['a24', 'a24 films', 'a24 trailers', 'independent films', 'trailer', 'HD', 'official', 'movie', 'film', 'a24 movies', 'oscar winner', 'academy award winner']",7941852,8900,2029
_q6PF3bb9VY,WHY?,UCIMmuidNJdncfMEelOU08Fg,Stray Kids - Topic,10,2024-04-11T15:00:24Z,"['Stray Kids', 'ストレイキッズ', 'WHY?']",948414,220914,15227
7tNvrYzPUrk,Young Woman and the Sea | Official Trailer,UCuaFvcY4MhZY3U43mMt1dYQ,Walt Disney Studios,1,2024-04-11T22:04:04Z,,1057146,3383,339
u4VwzWu4P8I,Laufey - Goddess (Official Music Video),UChpKl3waLmccNeYH9LGYjUQ,Laufey,10,2024-04-11T13:00:06Z,,675073,67068,2713
j6ucGt_Xp14,Dark Matter — Official Trailer | Apple TV+,UC1Myj674wRVXB9I4c6Hm5zA,Apple TV,24,2024-04-11T13:59:46Z,"['dark matter', 'dark matter season 1', 'trailer', 'trailers', 'dark matter trailer', 'trailer dark matter', 'official trailer', 'dark matter official trailer', 'joel edgerton', 'jennifer connelly', 'alice braga', 'jimmi simpson', 'dayo okeniyi', 'oakes fegley', 'amanda brugel', 'tv series', 'series', 'show', 'tv show', 'dark matter novel', 'novel', 'blake crouch', 'blake crouch dark matter', 'dark matter apple tv', 'apple tv', 'apple', 'tv', 'apple tv+', 'apple tv plus', 'apple tv app', 'apple original', 'sci-fi', 'thriller']",4542228,16828,1150
