id,title,channelId,channelTitle,categoryId,publishedAt,tags,viewCount,likeCount,commentCount
yHSPofOIGOU,Pawn Stars: These Sellers Are Offered WAY MORE Than Expected,UCmyjVwYZbp5YPYTUyeopO2g,Pawn Stars,24,2024-04-10T18:00:35Z,"['history', 'history channel', 'history shows', 'history channel shows', 'Pawn Stars', 'rick harrison', 'Pawn Stars clips', 'Pawn Stars full episodes', 'pawn', 'las vegas', 'gold & silver pawn shop', 'gold and silver', 'pawn shop', 'corey harrison', 'chumlee', 'pawn stars full episode', 'pawn stars most expensive item bought', 'pawn stars angry customer', 'watch Pawn Stars', 'stream Pawn Stars', 'sellers', 'offers', 'highlights', 'clips', 'scenes', 'full episodes', 'Pawn Stars 2024', 'These Sellers Are Offered WAY MORE Than Expected']",781795,7691,904
JyYQmekPqqI,We made a real DOGDAY Animatronic!,UCsxpEPfEgqyXC6jaFKQSKVQ,Wicked Makers,26,2024-04-10T20:00:02Z,"['Dogday', 'Dog Day', 'Poppy Playtime', 'Poppy Playtime chapter 3', 'Poppys Playtime', 'smiling critters', 'Dogday in real life', 'dogday animatronic', 'animatronic dogday', 'diy animatronics', 'wicked makers', '3d printing', 'pneumatic props', 'pneumatic animatronic', 'halloween animatronic', 'diy animatronic', 'dog day animatronic', 'huggy wuggy', 'catnap', 'dogday', 'real dogday', 'real dogday animatronic', 'real life dogday', 'real life dog day']",729637,31124,4705
u4VwzWu4P8I,Laufey - Goddess (Official Music Video),UChpKl3waLmccNeYH9LGYjUQ,Laufey,10,2024-04-11T13:00:06Z,,141190,32716,1917
c2G18nIVpNE,Civil War | Official Final Trailer HD | A24,UCuPivVjnfNo4mb3Oog_frZg,A24,1,2024-04-10T13:00:34Z,"['a24', 'a24 films', 'a24 trailers', 'independent films', 'trailer', 'HD', 'official', 'movie', 'film', 'a24 movies', 'oscar winner', 'academy award winner']",2883681,5352,960
j6ucGt_Xp14,Dark Matter — Official Trailer | Apple TV+,UC1Myj674wRVXB9I4c6Hm5zA,Apple TV,24,2024-04-11T13:59:46Z,"['dark matter', 'dark matter season 1', 'trailer', 'trailers', 'dark matter trailer', 'trailer dark matter', 'official trailer', 'dark matter official trailer', 'joel edgerton', 'jennifer connelly', 'alice braga', 'jimmi simpson', 'dayo okeniyi', 'oakes fegley', 'amanda brugel', 'tv series', 'series', 'show', 'tv show', 'dark matter novel', 'novel', 'blake crouch', 'blake crouch dark matter', 'dark matter apple tv', 'apple tv', 'apple', 'tv', 'apple tv+', 'apple tv plus', 'apple tv app', 'apple original', 'sci-fi', 'thriller']",686747,7139,628
DJN7Jr4FPeA,'HOT DEBUT' BABYMONSTER - SHEESH #엠카운트다운 EP.837 | Mnet 240411 방송,UCbD8EppRX3ZwJSou-TVo90A,Mnet K-POP,20,2024-04-11T11:09:11Z,"['BABYMONSTER', 'KPOP', 'MCD', 'MCOUNTDOWN', 'Mnet', 'SHEESH', '베이비몬스터', '쉬시', '엠넷', '엠카', '엠카운트다운', '케이팝', '티빙에서스트리밍']",1539988,172349,5042
FjzxI6uf8H8,Speak No Evil | Official Trailer,UCq0OueAsdxH6b8nyAspwViw,Universal Pictures,24,2024-04-10T23:58:57Z,,3953864,10356,1293
F9gq_0HXoRI,410 (OFFICIAL VIDEO) SIDHU MOOSE WALA | SUNNY MALTON,UCE_rsy9ZtdZKdkPcum_RvXA,Sunny Malton,10,2024-04-10T11:30:07Z,,6648363,739377,101812
aVKXPYisye8,"Simon Says survive to win 10,000 v-bucks!",UCt9nYeSz90lnOnaVFjxFJzw,Nick Eh 30,20,2024-04-10T14:18:36Z,"['fortnite', 'fortnite gameplay', 'fortnite battle royale', 'fortnite funny moments', 'fortnite new update', 'fortnite victory royale', 'Fortnite Item Shop', 'Fortnite funny', 'Fortnite tips', 'Fortnite Update', 'Fortnite How To Win', 'Fortnite how to play', 'Fortnite Victory Royale', 'Fortnite tournament', 'fortnite best moments', 'Fortnite event', 'Nick eh 30', 'FORTNITE new map', 'Fortnite live', 'Fortnite nick eh 30', 'fortnite new season', 'Fortnite Chapter 5', 'Fortnite Chapter 5 Season 2', 'Fortnite season 2']",610997,10691,768
kmtbk0siRIM,2025 Toyota 4Runner FULL Tour: It's Finally Here!,UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,2,2024-04-10T02:15:01Z,,810506,21521,3412
1te6zsiN2gM,"Heart Reveal How Their Famous ""Stairway to Heaven"" Performance Happened",UCENdrrK5sWM-RV5nTLwBNXw,The Howard Stern Show,24,2024-04-10T22:32:20Z,"['The Howard Stern Show', 'Howard Stern', 'Robin Quivers', 'Fred Norris', ""Gary Dell'Abate"", 'Baba Booey', 'SiriusXM', 'HSS', 'htvod', 'howard stern show', 'howard stern interviews', 'stern show', 'interview', 'Heart', 'Nancy Wilson', 'Ann Wilson', 'Led Zeppelin', 'Robert Plant', 'Jimmy Page', 'Stairway to Heaven', 'Kennedy Center honors', 'cover song', 'live performance', 'barracuda', 'crazy on you', 'dreamboat annie', '80s band', '80s rock', 'rock music', 'rock band']",256898,,151
xamGwv3zPCU,"Julian Newman, D’Aydrian, Paul Pierce vs Josh Richards, Cash Nasty, Demarcus Cousins!",UC5qUhMoqke0mnJtgVoEn0aw,Creator League,17,2024-04-10T22:00:36Z,,137718,4786,698
amHIb5BL6gE,I Cheated With SCARY CAMERA In Build Battle...,UCtlERgjrNA5Fgr5yQQmmn3w,Quiff,20,2024-04-10T20:00:04Z,"['Quiff', 'Minecraft', 'I Cheated With SCARY CAMERA In Build Battle...', 'scary camera', '//scary', 'scary build battle', '//scare', 'scary minecraft', 'fnaf build battle', 'illegal minecraft', 'pro build', 'build pencil', 'shapeshift build battle', 'cheat with //draw', 'draw build battle', '//paste minecraft', 'building competition', 'cheating in build battle', 'stealing hearts', 'lifesteal', 'minecraft smp', 'minecraft trolling', 'doni bobes', 'bionic', 'minecraft hardcore', 'minecraft survival', 'quiff trapped', 'socksfor1']",308267,5514,262
e069XIFk9K4,Everything is gone...,UC1A_rSUOukzgb3XOJoZ9EMA,Drift Games,2,2024-04-10T18:52:33Z,,457444,33652,4252
crGbURdPRsc,We Played a YouTuber Simulator,UC-gW4TeZAlKm7UATp24JsWQ,SMii7Yplus,20,2024-04-10T16:00:27Z,"['smii7y', 'smii7yplus', 'smii7y+', 'smii7y plus', 'content warning', 'content warning game', 'content warning funny moments', 'content warning all monsters', 'content warning gameplay']",1240061,86605,1386
bv-kwQTU-m8,Monterrey vs. Inter Miami CF Highlights | FOX Soccer,UCooTLkxcpnTNx6vfOovfBFA,FOX Soccer,17,2024-04-11T05:11:18Z,"['Monterrey', 'Inter Miami CF', 'Lionel Messi', 'mls', 'concacaf', 'soccer', 'Soccer on Fox', '2024 MLS Season', 'Major League Soccer', 'sports', 'sports highlights', 'sports talk', 'sports news', 'sports debate', 'soccer highlights', 'MLS highlights', 'highlights', 'Fox', 'Fox Sports', 'Fox Sports 1', 'FS1', 'Fox Youtube', 'MLS talk', 'MLS news', 'MLS debate', 'Soccer', 'North American Soccer', 'Fox Soccer', 'MLS Match', 'goal', 'pass', 'scorer', 'goaltender', 'Eastern Conference', 'Western Conference', 'messi', 'monterrey', 'miami']",274469,3287,1759
SrlwvbAMEA0,DThang - Many Opps ( official music video ),UCuwwf1iJ7i-lalgHG0r2OJQ,Dthang Gz,22,2024-04-10T22:00:07Z,,205165,17704,1293
tcdKEy-aJ6o,Star Wars Outlaws: Official Story Trailer,UC0KU8F9jJqSLS11LRXvFWmg,Ubisoft,20,2024-04-09T16:00:07Z,"['Ubisoft', 'Star Wars Outlaws', 'Star Wars']",1486579,32215,10813
GHiBHgWOzIw,WERE GETTING MARRIED IN....,UCDSJCBYqL7VQrlXfhr1RtwA,Les Do Makeup,26,2024-04-11T00:00:24Z,,147075,6542,592
EoVha2o6Ldk,Jerk Meat Platter from Futurama | Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,Babish Culinary Universe,22,2024-04-11T13:00:12Z,"['babish', 'babbish', 'cooking with babish', 'binging with babish', 'pear qwerty horse', 'jerk platter', 'jerked meat', 'futurama', 'babish futurama', 'babish popplers', 'popplers futurama', 'binging with babish futurama', 'basic with babish', 'jerk meat platter', 'jerked meat platter', 'jerk meat futurama', 'jerk platter futurama']",213930,11894,349
o9Z0gK-QiJc,JOJO SIWA: The Woman Behind The Bow,UCyGi3eCuxko37WB6uUr7LjA,Call Her Daddy,24,2024-04-10T06:30:06Z,"['Call her daddy', 'chd', 'daddy gang', 'call her daddy podcast', 'alex cooper', 'jojo siwa', 'jojo', 'siwa', 'call', 'her', 'daddy', 'jojo siwa call her daddy', 'jojo siwa interview', 'jojo siwa podcast', 'call her daddy interview', 'podcast', 'alex', 'cooper', 'alexandra cooper', 'the woman behind the bow', 'the', 'woman', 'behind', 'bow', 'how i tricked the world', 'jojo siwa bow', 'nickelodeon', 'karma', 'jojo siwa music video', ""karma's a b"", 'karma jojo siwa', 'karma video', 'music video', ""karma's a b jojo siwa""]",139120,1242,408
dprcKCAmsTI,IT'S WEDDING WEEKEND!!! The Rehearsal & Welcome Party!!,UC7dw8ApJFo0hp1rVG2wnpaw,LaurDIY Vlogs,22,2024-04-10T19:19:59Z,"['laurdiy', 'laurdiy vlog', 'laurdiy vlog new', 'laurdiy new vlog', 'laurdiy new vlog channel', 'vlog', 'vlog squad', 'lauren diy', 'lauren riihimaki', 'laurdiy 2', 'vlogmas', 'laurdiy vlogmas', '75 hard', '75 soft', '75 hard challenge', 'laurdiy 75', 'laurdiy 75 hard', 'laurdiy 75 soft', 'laurdiy engaged', 'laurdiy proposal', 'laurdiy wedding', 'wedding planning', 'laurdiy welcome party', 'laurdiy married', 'laurdiy rehearsal', 'wedding rehearsal', 'hummingbird nest ranch', 'welcome party', 'wedding welcome party']",121225,7668,369
yJ0ctmNvYVk,Open Thoughts with Skinbone..,UCNWHllkNIWv1MSvKcOzLsow,Open Thoughts,24,2024-04-10T02:10:00Z,,299857,12451,1369
18jA6-kSg94,SIDEMEN BEING GOOD AT FOOTBALL FOR 7 MINUTES,UCzfVmyl18x2TTaWp0d5rBNQ,MiniminterClips,20,2024-04-11T14:00:01Z,,172030,7058,102
6VChofV3d0E,Helldivers 2 Review | TRIPLE THE DEFENSE BUDGET | Starship Bloopers,UCfgh3Ul_dG6plQ7rzuOLx-w,Max0r,20,2024-04-09T18:00:06Z,,944552,99342,3357
kIcZiVNC-sE,The 2025 Toyota 4Runner is HERE! First look,UCfzWwxboCLyLw7KVfQj84eA,Extra Throttle House,22,2024-04-10T02:15:03Z,"['2025 toyota 4runner review', '2025 4runner', 'new 4runner', 'new toyota suv', '2024 toyota 4runner', 'turbo 4runner', 'toyota turbo', '2024 toyota tacoma', '2025 toyota tacoma', '4runner offroad', '4runner rock crawl', '4runner lift', 'best offroader', 'best overlander', 'best camping truck', 'best truck 2024', '2024 truck review', 'toyota vs jeep offroad', 'toyota vs ford offroad', 'toyota pickup', 'toyota suv 2024', 'new toyota suv 2025', 'best new suv', 'best new truck', '4 cylinder 4runner', 'v8 4runner']",339113,13267,966
fampr-iP_y4,Final Shape: Prismatic Subclasses. 2 Exotics at once. New enemy types. They actually cooked.,UCkmAjbIecTIjTQctolYeuDw,Datto,20,2024-04-09T23:00:16Z,"['datto', 'destiny gameplay', 'destiny 2', 'destiny 2 gameplay', 'datto does destiny', 'destiny', 'destiny new gameplay', 'guide', 'season 23', 'season of the wish', 'final shape', 'prismatic subclass', 'exotic class item', 'exotic']",252073,11052,1156
yvB5gQVyVtI,Detailed Look! All New 2025 6th Gen Toyota 4Runner TRD Pro!,UCVaQcr-1Ct5xIzpjF8P9VzQ,TRD JON,2,2024-04-10T02:15:02Z,,117197,3551,798
3qSm4fmEQFA,ASMR Scratching Your Back Until You Sleep,UCBmEi75U56KU6ZphFbXiF3g,edafoxx ASMR,24,2024-04-09T19:17:54Z,"['Scratching Your Back Until You Sleep', 'back scratching asmr nails', 'back scratching massage', 'asmr tingles down your spine', 'asmr personal attention sleep', 'asmr tingles roleplay', 'asmr tingles', 'back scratching', 'gibi asmr', 'edafoxx']",237139,7221,564
fPAeRGBDrBM,DRIVING MARCUS RASHFORDS WRECKED ROLLS ROYCE FOR THE FIRST TIME,UCcLYOTz3ct6_lk9iLToxxAw,Mat Armstrong,2,2024-04-09T17:54:32Z,"['marcus rashford', 'rolls royce', 'mat armstrong', 'matt armstrong', 'marcus rashford rolls royce', 'rashford crash', 'rashford car crash', 'marcus rashford crash', 'manchester united', 'man utd news', 'rashford rolls royce accident', 'marcus rashfords car crash', 'rolls royce wraith', 'matt armstrong rolls royce', 'rebuilding a rolls royce']",3106860,153317,5116
UJHejXUP4io,I Played My FIRST EVER Professional Game! (Project NFL Ep. 8),UC4mLlRa_dezwvytudo9s1sw,Deestroying,24,2024-04-08T20:02:27Z,,975581,41833,1669
F_HOrMmWoMA,"The ""Artificial Intelligence"" Rice Cooker.",UC7Jwj9fkrf1adN4fMmTkpug,DankPods,28,2024-04-09T21:30:02Z,,298456,23052,1648
KUT2IstU7Ig,Gift Swap Challenge at Five Below! - Merrell Twins,UCwtnkRZcvL4bfopzJ-Von8Q,merrelltwins,23,2024-04-09T16:00:36Z,"['Merrell Twins', 'Twins', 'Merrell', 'Veronica Merrell', 'Vanessa Merrell', 'Twin', 'Comedy', 'Family Friendly', 'swap', 'twin swap', 'gift swap']",181876,8739,382
8xhehywx29k,J. Cole Apologized,UCnxQ8o9RpqxGF2oLHcCn9VQ,fantano,10,2024-04-09T00:50:08Z,"['music', 'anthony fantano', 'needle drop', 'j cole', 'kendrick lamar', 'diss', '7 minute drill', 'song', 'track', 'lyrics', 'beef', 'drama', 'apology', 'statement', 'dreamville', 'rap', 'hip hop', 'might delete later', 'reaction', 'review', 'response', 'like that', 'drake']",449846,21119,3543
Snz_0-NC_Bo,Surprising Zach With a Giant Shrek Cake,UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,23,2024-04-10T15:00:18Z,"['try guys', 'keith', 'ned', 'zach', 'eugene', 'habersberger', 'fulmer', 'kornfeld', 'yang', 'buzzfeedvideo', 'buzzfeed', 'ned & ariel', 'comedy', 'education', 'funny', 'try', 'learn', 'fail', 'experiment', 'test', 'tryceratops', 'the try guys', 'keith habersberger', 'zach kornfeld', 'eugene lee yang', 'comedy video', 'youtuber', 'celebrity', 'pop culture', 'trending topics', 'tiktok trends', 'buzzfeed celeb', 'new series', 'ned fulmer', 'baking', 'jonnycakes', 'is it cake', 'cake', 'cake decorating', 'shrek cake', 'shrek', 'birthday party decoration', 'birthday cake', 'birthday party']",395942,27270,1154
0_uF2D_f1Fs,Spoit vs Snapiyy 1v1,UCbE6TtMNc62m7d20j9tdeVw,Spoit,20,2024-04-08T23:20:31Z,"['rainbow six siege', 'gameplay', 'pro league', 'rainbow', 'rainbow 6 siege', 'six', 'siege', 'rainbow six: siege', 'ranked', 'strategy', 'highlight', 'godly', 'tactic', 'rainbow six siege gameplay', 'rainbow six siege new operators', 'rainbow six siege operators', 'rainbow six siege clutch', 'funny moments', 'champion', 'Spoit', ""tom clancy's rainbow six® siege"", 'rainbow six siege funny moments', 'rainbow six siege tips', 'spoitr6', 'beaulo', 'R6', 'meatymarley', 'BikiniBodhi', 'MeatyMarley R6', 'Azami', 'Rainbow Six Esports', 'R6s', 'Operation Deep Freeze']",377820,12749,461
8f-S01gjqI8,Transformers: The Last Knight - Cosmonaut Picture Show,UCqTYHSnBUXZamsVcOlQf-fg,The Cosmonaut Variety Hour,24,2024-04-08T16:43:51Z,,333674,23598,1506
Hu6lnE_VvVQ,"Las Vegas attorney kills 2, self in Summerlin law office shooting: sources",UCFuzExfO2fUVmNK5_COvsNg,8 News Now — Las Vegas,25,2024-04-09T00:28:03Z,"['video', 'news', 'en español']",763935,6080,2306
9hnV77jJuPg,SPENDING EASTER WITH MY BOYFRIENDS FAMILY | Golden Egg Hunt & Scaring The Kids,UCABbEMDC2EdsLuF0pkoV_cg,Jathaly,22,2024-04-08T20:42:53Z,"['easter vlog', 'easter egg hunt', 'couples vlog', 'couples channel', 'spending easter with my boyfriends family', 'nathaly cuevas', 'jacob macias', 'jathaly', 'couples video', 'couples vacation']",210741,9570,318
d846WI05ySU,HIT ME HARD AND SOFT,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,10,2024-04-08T15:02:00Z,,907834,156860,8066
CToHJvXEO_A,Something Needs to Change… my first week living at home,UC-vaBe-YMpvcZL5rQ5OopZw,morgans vlogs,22,2024-04-08T17:53:30Z,"['morgan', 'Morgans vlogs', 'Morgan adams', 'Ryland adams', 'Morgan Adams vlogs', 'house reno', 'house renovation', 'demo', 'my house tour', 'vlogmas', 'shane', 'vlog', 'family competition', 'Ryland Shane morgan', 'vlogger', 'Morgan and trinity', 'weight loss transformation', 'fitness transformation', 'kitchen tour', 'kitchen makeover', 'kitchen transformation', 'house tour', 'new house tour', 'extreme transformation', 'diy house tour', 'new kitchen', 'MOVING', 'moving day', 'im moving', 'move with me', 'moving vlogs', 'morgan house', 'reno']",299813,19180,2370
U1_0YRwTQr4,Building the Redstone Shop! - Hermitcraft 10 #8,UC4YUKOBld2PoOLzk0YZ80lw,Tango Tek,20,2024-04-08T15:00:21Z,,353210,27690,1136
xaLQCrrgTyo,Polo G - Cloudy Sky (Official Video),UC0ifXd2AVf1LMYbqwB5GH4g,Polo G,10,2024-04-07T20:00:07Z,"['polo g', 'polog', 'polo capalot', 'polocapalot', 'polo g new song', 'polo g new video', 'hood poet', 'hoodpoet']",1003956,76398,4156
gbmh_fZPE1E,Epic Gender Reveal Surprise for our Twins! (Shocked),UCvK5d4dVvVpez5s0eNpobMw,Hanging with the Hehners,22,2024-04-08T23:57:40Z,"['Pregnancy', 'preggo', 'surprise', 'ttc', 'pregnant', 'hehner', 'announcement', 'baby', 'mom life', 'dad life', 'family', 'real talk', 'hmcp', 'hot marriage cool parents', 'doug', 'jamie', 'hanging', 'vlog', 'behind the scenes', 'positivity', 'mom', 'dad', 'fun', 'funny', 'reality tv', 'mafs', 'married at first sight', 'tv', 'show', 'family life', 'home', 'chat', 'feeling', 'praying', 'tips', 'blessing', 'helpful', 'real life', 'challenge', 'stigma', 'podcast', 'hot', 'intimate', 'sex', 'hope', 'relationship', 'married life', 'parenting', 'motivational', 'toddler talk', 'from the heart', 'best life', 'love', 'babies', 'twins']",239094,4351,390
-XiLxjx18ZQ,NRL 2024 | Wests Tigers v Sharks | Match Highlights,UC33-OkQ6VCYk8xtml8Pk4-g,NRL - National Rugby League,17,2024-03-23T10:50:01Z,"['NRL', 'National Rugby League', 'Games', 'Matches', 'Highlights', 'Rugby', 'Telstra Premiership', 'Fox Sports', 'State of Origin', 'Nine', 'NRL Highlights', 'NRL Game Highlights', 'Rugby League Highlights', 'Rugby League', 'NRL Full Match', 'NRL Live', 'Watch NRL', 'NRL Match Highlights', 'Rugby league highlights', 'NRL 2023', 'NRL 2023 highlights', 'NRL23', 'NRL23 highlights', 'NRL scores', 'nrl schedule', 'nrl draw', 'NRLW', ""NRL Women's"", ""nrl women's highlights"", 'NRL pre-season', 'NRL trials']",279224,2609,257
06MlcC1T2vo,IShowSpeed at WWE Wrestlemania..,UCWsDFcIhY2DBi3GB5uykGXA,IShowSpeed,20,2024-04-08T13:31:11Z,['ishowspeed'],2892842,180555,8541
tTi-6-NSxNo,No glasses? How to make eclipse viewer at home,UC72UssJ1DNQcakZXm-B2-zw,WCVB Channel 5 Boston,25,2024-04-08T10:07:37Z,"['Boston', 'eclipse', 'eclipse viewer', 'glasses']",264559,465,
lW7enw6mFxs,FLY ME TO THE MOON - Official Trailer (HD),UCz97F7dMxBNOfGYu3rx8aCw,Sony Pictures Entertainment,1,2024-04-08T13:59:06Z,,862818,19648,1276
7ToK9d5eSp4,"Developer Update | Competitive, Defense Matrix, & more",UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,20,2024-04-10T16:00:05Z,"['Overwatch 2', 'Overwatch']",199467,14332,2129
