id,title,channelId,channelTitle,categoryId,publishedAt,tags,viewCount,likeCount,commentCount
3YjunZpYxms,"Shannon Sharpe goes off on Russell Wilson for saying he ""opened doors"" for Black QBs | Nightcap",UCKnodHJpZd8UbSvAufDd3_g,Nightcap,17,2024-04-12T14:00:02Z,"['Nightcap', 'Shannon Sharpe', 'Ochocinco', 'Chad Johnson', 'Chad Ochocinco', 'Club Shay Shay', 'Nightcap Podcast', 'Shannon Sharpe Podcast', 'Ochocinco Podcast', 'Gilbert Arenas', 'Gil Arenas', 'Gil Arenas Podcast', 'Gil Arenas Show']",401908,9550,5128
SrlwvbAMEA0,DThang - Many Opps ( official music video ),UCuwwf1iJ7i-lalgHG0r2OJQ,Dthang Gz,22,2024-04-10T22:00:07Z,,483229,23864,1578
EoVha2o6Ldk,Jerk Meat Platter from Futurama | Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,Babish Culinary Universe,22,2024-04-11T13:00:12Z,"['babish', 'babbish', 'cooking with babish', 'binging with babish', 'pear qwerty horse', 'jerk platter', 'jerked meat', 'futurama', 'babish futurama', 'babish popplers', 'popplers futurama', 'binging with babish futurama', 'basic with babish', 'jerk meat platter', 'jerked meat platter', 'jerk meat futurama', 'jerk platter futurama']",572565,23713,545
kmtbk0siRIM,2025 Toyota 4Runner FULL Tour: It's Finally Here!,UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,2,2024-04-10T02:15:01Z,,1437197,28648,4404
18jA6-kSg94,SIDEMEN BEING GOOD AT FOOTBALL FOR 7 MINUTES,UCzfVmyl18x2TTaWp0d5rBNQ,MiniminterClips,20,2024-04-11T14:00:01Z,,558516,16080,158
xamGwv3zPCU,"Julian Newman, D’Aydrian, Paul Pierce vs Josh Richards, Cash Nasty, Demarcus Cousins!",UC5qUhMoqke0mnJtgVoEn0aw,Creator League,17,2024-04-10T22:00:36Z,,441692,8574,1412
amHIb5BL6gE,I Cheated With SCARY CAMERA In Build Battle...,UCtlERgjrNA5Fgr5yQQmmn3w,Quiff,20,2024-04-10T20:00:04Z,"['Quiff', 'Minecraft', 'I Cheated With SCARY CAMERA In Build Battle...', 'scary camera', '//scary', 'scary build battle', '//scare', 'scary minecraft', 'fnaf build battle', 'illegal minecraft', 'pro build', 'build pencil', 'shapeshift build battle', 'cheat with //draw', 'draw build battle', '//paste minecraft', 'building competition', 'cheating in build battle', 'stealing hearts', 'lifesteal', 'minecraft smp', 'minecraft trolling', 'doni bobes', 'bionic', 'minecraft hardcore', 'minecraft survival', 'quiff trapped', 'socksfor1']",596287,8747,393
e069XIFk9K4,Everything is gone...,UC1A_rSUOukzgb3XOJoZ9EMA,Drift Games,2,2024-04-10T18:52:33Z,,1223836,72586,6775
yJ0ctmNvYVk,Open Thoughts with Skinbone..,UCNWHllkNIWv1MSvKcOzLsow,Open Thoughts,24,2024-04-10T02:10:00Z,,629945,20925,2258
crGbURdPRsc,We Played a YouTuber Simulator,UC-gW4TeZAlKm7UATp24JsWQ,SMii7Yplus,20,2024-04-10T16:00:27Z,"['smii7y', 'smii7yplus', 'smii7y+', 'smii7y plus', 'content warning', 'content warning game', 'content warning funny moments', 'content warning all monsters', 'content warning gameplay']",1881477,114077,1634
aVKXPYisye8,"Simon Says survive to win 10,000 v-bucks!",UCt9nYeSz90lnOnaVFjxFJzw,Nick Eh 30,20,2024-04-10T14:18:36Z,"['fortnite', 'fortnite gameplay', 'fortnite battle royale', 'fortnite funny moments', 'fortnite new update', 'fortnite victory royale', 'Fortnite Item Shop', 'Fortnite funny', 'Fortnite tips', 'Fortnite Update', 'Fortnite How To Win', 'Fortnite how to play', 'Fortnite Victory Royale', 'Fortnite tournament', 'fortnite best moments', 'Fortnite event', 'Nick eh 30', 'FORTNITE new map', 'Fortnite live', 'Fortnite nick eh 30', 'fortnite new season', 'Fortnite Chapter 5', 'Fortnite Chapter 5 Season 2', 'Fortnite season 2']",867023,13317,892
TxwN6dgO1uM,I did Something Bad | Ep. 6 | Minecraft S0S,UCzTlXb7ivVzuFlugVCv3Kvg,LDShadowLady,20,2024-04-11T17:04:59Z,"['ldshadowlady', 'minecraft', 'mini game', 'girl gamer', 'pink hair', 'funny', 'walkthrough']",628024,40440,2432
o9Z0gK-QiJc,JOJO SIWA: The Woman Behind The Bow,UCyGi3eCuxko37WB6uUr7LjA,Call Her Daddy,24,2024-04-10T06:30:06Z,"['Call her daddy', 'chd', 'daddy gang', 'call her daddy podcast', 'alex cooper', 'jojo siwa', 'jojo', 'siwa', 'call', 'her', 'daddy', 'jojo siwa call her daddy', 'jojo siwa interview', 'jojo siwa podcast', 'call her daddy interview', 'podcast', 'alex', 'cooper', 'alexandra cooper', 'the woman behind the bow', 'the', 'woman', 'behind', 'bow', 'how i tricked the world', 'jojo siwa bow', 'nickelodeon', 'karma', 'jojo siwa music video', ""karma's a b"", 'karma jojo siwa', 'karma video', 'music video', ""karma's a b jojo siwa""]",260718,1988,703
5U3AbG97V1I,"Conan O’Brien Makes His ""Tonight Show"" Return and Reminisces on His Time Hosting ""Late Night""",UC8-Th83bH_thdKZDJCrn88g,The Tonight Show Starring Jimmy Fallon,23,2024-04-10T03:50:00Z,"['The Tonight Show', 'Jimmy Fallon', 'NBC', 'NBC TV', 'Television', 'Funny', 'Talk Show', 'comedic', 'humor', 'snl', 'tonight', 'show', 'jokes', 'funny video', 'interview', 'variety', 'comedy sketches', 'talent', 'celebrities', 'video', 'clip', 'highlight', 'Conan O’Brien', 'interviewing', 'first time', 'Late Night with Conan O’Brien', 'Samuel L. Jackson', 'massage chair', 'forcing', 'stranger', 'selfie', 'airport', ""The Tonight Show with Conan O'Brien"", ""Conan O'Brien Needs a Friend"", ""Conan O'Brien Must Go"", 'Simpsons']",1560354,40614,3014
6VChofV3d0E,Helldivers 2 Review | TRIPLE THE DEFENSE BUDGET | Starship Bloopers,UCfgh3Ul_dG6plQ7rzuOLx-w,Max0r,20,2024-04-09T18:00:06Z,,1249590,119477,3871
tcdKEy-aJ6o,Star Wars Outlaws: Official Story Trailer,UC0KU8F9jJqSLS11LRXvFWmg,Ubisoft,20,2024-04-09T16:00:07Z,"['Ubisoft', 'Star Wars Outlaws', 'Star Wars']",2075812,36707,13804
61aRJ2zOHxQ,Smiling Friends Season 2 (OFFICIAL TRAILER) | adult swim,UCgPClNr5VSYC3syrDUIlzLw,Adult Swim,1,2024-04-09T15:00:03Z,"['adult swim', 'animation', 'adult animation', 'comedy', 'animated', 'funny', 'animated series', 'comedy series', 'watch adult swim', 'watch animation', 'watch comedy', 'animated show', 'adult swim official', 'animation series', 'smiling friends', 'zach hadel', 'michael cusack', 'psychicpebbles', 'psychic pebbles', 'gwimbly']",1214600,99983,4228
NLvYMoxXze4,Risk of Rain 2 - Devotion Update,UCSRO0JNUYTCjsk7VmMdNYKw,Gearbox,20,2024-04-10T17:05:05Z,"['gearbox software', 'gearbox publishing']",280448,10488,481
8QEOHoMpGC4,"Ot7QUANNY FT. YTB Fatt - ""I Did It"" (Official Video)",UCFYCe_sSF_-gbPhAOvRCHew,Ot7 QUANNY,10,2024-04-09T04:33:44Z,,1098888,27850,1152
kIcZiVNC-sE,The 2025 Toyota 4Runner is HERE! First look,UCfzWwxboCLyLw7KVfQj84eA,Extra Throttle House,22,2024-04-10T02:15:03Z,"['2025 toyota 4runner review', '2025 4runner', 'new 4runner', 'new toyota suv', '2024 toyota 4runner', 'turbo 4runner', 'toyota turbo', '2024 toyota tacoma', '2025 toyota tacoma', '4runner offroad', '4runner rock crawl', '4runner lift', 'best offroader', 'best overlander', 'best camping truck', 'best truck 2024', '2024 truck review', 'toyota vs jeep offroad', 'toyota vs ford offroad', 'toyota pickup', 'toyota suv 2024', 'new toyota suv 2025', 'best new suv', 'best new truck', '4 cylinder 4runner', 'v8 4runner']",546487,16753,1170
dprcKCAmsTI,IT'S WEDDING WEEKEND!!! The Rehearsal & Welcome Party!!,UC7dw8ApJFo0hp1rVG2wnpaw,LaurDIY Vlogs,22,2024-04-10T19:19:59Z,"['laurdiy', 'laurdiy vlog', 'laurdiy vlog new', 'laurdiy new vlog', 'laurdiy new vlog channel', 'vlog', 'vlog squad', 'lauren diy', 'lauren riihimaki', 'laurdiy 2', 'vlogmas', 'laurdiy vlogmas', '75 hard', '75 soft', '75 hard challenge', 'laurdiy 75', 'laurdiy 75 hard', 'laurdiy 75 soft', 'laurdiy engaged', 'laurdiy proposal', 'laurdiy wedding', 'wedding planning', 'laurdiy welcome party', 'laurdiy married', 'laurdiy rehearsal', 'wedding rehearsal', 'hummingbird nest ranch', 'welcome party', 'wedding welcome party']",199537,10352,452
jyIm-_Na8mI,Destiny 2: The Final Shape Developer Gameplay Preview,UC52XYgEExV9VG6Rt-6vnzVA,Destiny 2,20,2024-04-09T17:01:16Z,['Destiny'],666755,25942,3166
ymm4Ej0ocBw,2025 Toyota 4Runner Reveal & Overview | Toyota,UC1pOTJteEef10zJM0cHs4iQ,Toyota USA,2,2024-04-10T02:14:53Z,"['2025 toyota 4runner', '2025 toyota 4runner trd pro', 'toyota 4runner', '2025 toyota 4runner price', '2025 toyota 4runner hybrid', '2025 toyota 4runner engine', '2025 toyota 4runner limited', '2025 4runner', 'toyota 4runner 2025', '2025 toyota 4runner reveal', '2025 toyota 4runner news', 'new 2025 toyota 4runner', 'toyota 4runner 2025 release date', 'new toyota 4runner', '2025 toyota 4runner interior', '2025 toyota 4runner redesign', 'new toyota 4runner 2025', 'SUV', 'toyota', 'toyota USA', 'next gen 4runner']",466772,7761,1257
UchfadQhX7w,Destiny 2: The Final Shape | Gameplay Trailer,UC52XYgEExV9VG6Rt-6vnzVA,Destiny 2,20,2024-04-09T16:52:39Z,"['Destiny', 'destiny 2', 'xbox', 'playstation', 'steam', 'game', 'games', 'MMO', 'FPS', 'action', 'warlock', 'hunter', 'titan']",531387,19740,2194
GHiBHgWOzIw,WERE GETTING MARRIED IN....,UCDSJCBYqL7VQrlXfhr1RtwA,Les Do Makeup,26,2024-04-11T00:00:24Z,,233417,9176,756
VHtW6pQksM8,Risk of Rain 2 - Seekers of the Storm Dev Diary #2,UCSRO0JNUYTCjsk7VmMdNYKw,Gearbox,20,2024-04-10T17:05:02Z,"['gearbox software', 'gearbox publishing']",120445,8186,498
rQovYh9lMBY,Gil's Arena GETS HONEST About Bronny's NBA Chances,UCAvjYgmwadC682OoC4Cc6TQ,Gil's Arena,17,2024-04-11T00:00:19Z,"['bronny james', 'bronny james highlights', 'bronny james usc', 'bronny james Lebron', 'lebron', 'lebron james', 'lebron highlights', 'lebron lakers', 'lebron bronny', 'nba', 'nba podcast', 'gilbert arenas', 'gilbert arenas podcast', 'gils arena', 'gilsarena', 'nba highlights', 'nba live', 'nba news', 'bronny highlights', 'bronny', 'podcast p', 'shannon sharpe', 'nightcap', 'club shay shay', 'pat bev podcast', 'first take', 'nba espn', 'tnt', 'bronny nba draft', 'nba draft', 'lebron james podcast', 'mind the game', 'rasheed wallace', 'sheed']",647986,7765,3649
P7NBf_eRQm8,Eva Marcille Details the Real Reason Behind Her Viral Weight Loss,UCcq6gCTW4ntQny2ACWXXLlw,Tamron Hall Show,24,2024-04-09T20:45:00Z,"['Tamron Hall', 'Tamron Hall Show', 'Tamron', 'daytime television', 'interviews', 'celebrity', 'celeb', 'celebrity interviews', 'tv', 'abc', 'Disney']",431637,11397,954
LZ1PZCHl134,The Kid LAROI - Hatred (feat. Lil Yachty),UC6G2vAJrt407lwiynW116Eg,The Kid LAROI.,10,2024-04-09T15:00:07Z,"['The Kid Laroi', 'kid laroi', 'lil yachty', 'yachty', 'the kid laroi lyrics']",417598,31904,1594
9XOFRjLXpWY,HIT ME HARD AND SOFT: Making the Splatter Paint CDs,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,10,2024-04-10T16:00:06Z,,360859,42116,1108
-YEqK2lxTYs,"WARRIORS at LAKERS | FULL GAME HIGHLIGHTS | April 9, 2024",UCWJ2lWNubArHWmf3FIHbfcQ,NBA,17,2024-04-10T04:25:14Z,"['Basketball', 'G League', 'NBA', 'game-0022301155']",1441849,15045,2050
kmNk_3yml1k,Fredo Bang - F.A.N (Official Video),UC8FHFLWe9KkG0eoxPMIgcpg,Fredo Bang,10,2024-04-08T21:00:07Z,,521468,19506,2430
7B74-teYM2g,Watch Live: The 2024 Total Solar Eclipse,UC8Su5vZCXWRag13H53zWVwA,TIME,28,2024-04-08T19:49:17Z,"['TIME', 'BREAKING NEWS', 'LIVE', 'LIVESTREAM', '2024', '2024 ELECTION', 'POLITICS', 'NEWS', 'TOTAL SOLAR ECLIPSE', 'SUN', 'MOON', 'SPACE', 'ASTRONOMY', 'SCIENCE', 'COSMOS', 'UMBRA', 'DAYLIGHT', 'ANIMALS']",2823035,15939,593
Mv4sOuRWIT0,Total War: WARHAMMER III - Thrones of Decay Announce Trailer,UCugJq15BiB-c1NDYPHiznWQ,Total War,20,2024-04-09T13:59:08Z,"['Total War', 'warhammer', 'total war warhammer', 'rome total war', 'warhammer 2 total war', 'total war rome 2', 'medieval total war', 'medieval total war 2', 'three kingdoms total war', 'total war gameplay', 'shogun 2 total war', 'total war saga', 'total war warhammer gameplay', '3 kingdoms', 'new', 'gameplay', 'trailer', 'warhammer 3', 'total war warhammer 3', 'Total War PHARAOH', 'pharaoh', 'total war deep dive', 'deep dive', 'gameplay showcase', 'total war gameplay showcase']",663920,32283,2830
3qSm4fmEQFA,ASMR Scratching Your Back Until You Sleep,UCBmEi75U56KU6ZphFbXiF3g,edafoxx ASMR,24,2024-04-09T19:17:54Z,"['Scratching Your Back Until You Sleep', 'back scratching asmr nails', 'back scratching massage', 'asmr tingles down your spine', 'asmr personal attention sleep', 'asmr tingles roleplay', 'asmr tingles', 'back scratching', 'gibi asmr', 'edafoxx']",338371,9657,662
y0uS3t6nFgY,MaXXXine | Official Trailer HD | A24,UCuPivVjnfNo4mb3Oog_frZg,A24,1,2024-04-08T13:01:00Z,"['a24', 'a24 films', 'a24 trailers', 'independent films', 'trailer', 'HD', 'official', 'movie', 'film', 'a24 movies', 'oscar winner', 'academy award winner']",4295328,153811,6790
WvzZYynDkwA,Heeramandi: The Diamond Bazaar | Sanjay Leela Bhansali | Official Trailer | Netflix India,UCZSNzBgFub_WWil6TOTYwAg,Netflix India,24,2024-04-09T12:22:27Z,"['Manisha Koirala', 'SLB', 'aditi rao hydari', 'heera mandi netflix', 'heera mandi trailer', 'heera mandi trailer sanjay leela', 'heeramandi netflix', 'heeramandi official trailer', 'heeramandi sanjay leela', 'heeramandi sanjay leela bhansali', 'heeramandi teaser', 'netflix', 'netflix india', 'netflix shows', 'sanjay leela bhansali', 'sanjay leela bhansali film', 'sanjay leela bhansali movies', 'sanjay leela bhasali productions', 'sonakshi sinha', 'web series']",36142614,119066,7121
FTU5rZBJu28,"USWNT vs. Canada HIGHLIGHTS | 2024 SheBelieves Cup Final | April 9, 2024",UCk1pcWQ5E19g0Cgp4c1eI1w,U.S. Soccer,17,2024-04-10T01:26:52Z,"['Adriana Leon', 'Alyssa Naeher', 'Crystal Dunn', 'Emily Fox', 'Jessie Fleming', 'Kadeisha Buchanan', 'PLAYS', 'Sophia Smith', 'Trinity Rodman', 'USA Women vs. Canada Women']",120932,1105,247
1te6zsiN2gM,"Heart Reveal How Their Famous ""Stairway to Heaven"" Performance Happened",UCENdrrK5sWM-RV5nTLwBNXw,The Howard Stern Show,24,2024-04-10T22:32:20Z,"['The Howard Stern Show', 'Howard Stern', 'Robin Quivers', 'Fred Norris', ""Gary Dell'Abate"", 'Baba Booey', 'SiriusXM', 'HSS', 'htvod', 'howard stern show', 'howard stern interviews', 'stern show', 'interview', 'Heart', 'Nancy Wilson', 'Ann Wilson', 'Led Zeppelin', 'Robert Plant', 'Jimmy Page', 'Stairway to Heaven', 'Kennedy Center honors', 'cover song', 'live performance', 'barracuda', 'crazy on you', 'dreamboat annie', '80s band', '80s rock', 'rock music', 'rock band']",376234,,185
F_Rspu3Xoi4,The Beach Boys | Official Trailer,UCuaFvcY4MhZY3U43mMt1dYQ,Walt Disney Studios,1,2024-04-09T16:00:06Z,,756668,14892,888
4ZCnIOI7zLw,2024 Honorary Starters at the Masters,UCSZxaHGo1OEs06vQumIooug,The Masters,17,2024-04-11T14:27:53Z,"['Masters', 'Tournament', 'Golf', 'Augusta', 'National', 'Club']",406508,3211,385
yvB5gQVyVtI,Detailed Look! All New 2025 6th Gen Toyota 4Runner TRD Pro!,UCVaQcr-1Ct5xIzpjF8P9VzQ,TRD JON,2,2024-04-10T02:15:02Z,,140330,3807,850
fampr-iP_y4,Final Shape: Prismatic Subclasses. 2 Exotics at once. New enemy types. They actually cooked.,UCkmAjbIecTIjTQctolYeuDw,Datto,20,2024-04-09T23:00:16Z,"['datto', 'destiny gameplay', 'destiny 2', 'destiny 2 gameplay', 'datto does destiny', 'destiny', 'destiny new gameplay', 'guide', 'season 23', 'season of the wish', 'final shape', 'prismatic subclass', 'exotic class item', 'exotic']",285914,11974,1233
UJHejXUP4io,I Played My FIRST EVER Professional Game! (Project NFL Ep. 8),UC4mLlRa_dezwvytudo9s1sw,Deestroying,24,2024-04-08T20:02:27Z,,1128100,45098,1757
As30W1bgBYE,You LOSE You STREAM (Golf With Friends),UCtwOgy4vDxfGmsHR0YMVufg,The Boys Gaming,20,2024-04-09T16:19:26Z,"['The Boys', 'Gaming', 'The Boys Gaming', 'The Boys React', 'The Boys Extra', 'Mully', 'Molly', 'MullyVR', 'Eddie', 'EddieVR', 'special edd', 'Juicy', 'juicyfruitsnacks', 'Narrator', 'YourNarrator', 'Josh', 'Joshdub', 'Dubdaddy', 'VR', 'no no square', 'the brush', 'Comedy', 'the boys group']",351368,26370,970
