id,title,channelId,channelTitle,categoryId,publishedAt,tags,viewCount,likeCount,commentCount
7D0wFf4GqLI,Coming Soon: New Pokémon GO Updates,UCA698bls2pjQyiqP9N-iaeg,Pokémon GO,20,2024-04-11T13:00:06Z,"['Pokémon', 'Pokémon GO', 'Niantic', 'Niantic Labs', 'Pikachu', 'The Pokémon Company', 'The Pokémon Company International']",471545,4521,1760
OU__5jImEm0,Bryson DeChambeau's First Round | Every Single Shot | The Masters,UCSZxaHGo1OEs06vQumIooug,The Masters,17,2024-04-12T01:18:01Z,"['Masters', 'Tournament', 'Golf', 'Augusta', 'National', 'Club']",518286,5591,550
oSca__bu0is,NLE Choppa - SLUT ME OUT 2 (Official Music Video),UCWICXNlSLc7eeNazpzUZcLg,NLE CHOPPA,10,2024-04-12T04:00:34Z,"['nle choppa', 'Nle Choppa', 'Nle Choppa Shorts', 'Nle Choppa Music', 'nlechoppafunny', 'newmusic', 'new nle choppa', 'nle choppa short', 'nle', 'choppa', 'nle choppa funny', 'nle choppa dance', 'nle choppa music', 'nle choppa music video', 'nle choppa videos', 'slut me out music video', 'slut me out 2', 'slut me out 2 music video', 'nle choppa slut me out 2', 'nle choppa slut me out', 'nle choppa slut me out 2 music video', 'nle choppa slut me out 2 official', 'nle choppa type beat', 'nle choppa official music video']",246596,22471,1974
xy8aJw1vYHo,Joker: Folie à Deux | Official Teaser Trailer,UCjmJDM5pRKbUlVIzDYYWb6g,Warner Bros. Pictures,1,2024-04-10T00:53:54Z,"['2024', 'Arthur Fleck', 'Coming Soon', 'DC', 'DC Comics', 'Harley Quinn', 'Joaquin Phoenix', 'Joker', 'Joker 2', 'Joker Movie', 'Joker2', 'Joker: Folie a Deux', 'Joker: Folie à Deux', 'JokerFolieàDeux', 'JokerMovie', 'Lady Gaga', 'Todd Phillips', 'Trailer', 'WB', 'Warner Bros', 'Warner Brothers']",23897031,714951,34554
QJOBC9O4YAk,PSG vs. Barcelona: Extended Highlights | UCL Quarter-Finals 1st Leg | CBS Sports Golazo,UCET00YnetHT7tOpu12v8jxg,CBS Sports Golazo,17,2024-04-10T21:13:53Z,"['Champions League', 'Europa League', 'Soccer', 'UEFA', 'UCL', 'European Soccer', 'European Football', 'European Futbol', 'UEL', 'UCL Highlights', 'Champions League Highlights', 'Football', 'CBS Golazo', 'CBS', 'Micah Richards', 'Jamie Carragher', 'Thierry Henry', 'CBS Studio']",1502677,17634,1814
9B9eR0IOK18,Kodak Black - Stressed Out [Official Music Video],UChEYVadfkMCfrKUi6qr3I1Q,Kodak Black,10,2024-04-11T01:30:08Z,"['kodak', 'black', 'kodak black', 'atlantic records', 'roll in peace', 'codeine dreaming', 'tunnel vision', 'drowning', 'transportin', 'heart break kodak', 'project baby 2', 'Kodak Black Bill Israel', 'Bill Israel', 'Sniper', 'Sniper Gang', 'Hip Hop', 'Rap', 'Kodak Black I Knew It', 'Kodak Bill Israel', 'Kodak Black Easter in Miami', 'Easter', 'Easter in Miami', 'Kodak Easter', 'Kodak Black Haitian Boy Kodak', 'Haitian Boy Kodak', 'Kodak Black HBK', 'HBK', 'Kodak Black Happy Birthday Kodak', 'Happy Birthday Kodak']",1077962,87155,7026
P53UY4uIlYY,Can You Beat Minecraft in a Potato ONLY World?,UCIVSqoHCUN1XdEpiVItxfoQ,aCookieGod,20,2024-04-12T12:00:18Z,"['acookiegod', 'a cookie god', 'a cookie god minecraft', 'cookie minecraft', 'minecraft cookie', 'minecraft cookie god', 'cookie god', 'acookiegod series', 'acookiegod hardcore', 'minecraft hardcore', 'hardcore minecraft', 'minecraft', 'extracookie', 'minecraft poisonous potato update', 'minecraft snapshot 24w14potato', 'minecraft potato update', 'minecraft april fools', 'minecraft potato dimension', 'can you beat minecraft in a potato only world', 'minecraft but the world is only potato', 'minecraft potato']",386635,18102,1847
emg78D2hz3A,"Key Glock, Young Dolph - Let's Go (Remix) (Official Visualizer)",UCADo7wziGq2P0JNUrPb_tfg,KeyGlockVEVO,10,2024-04-12T04:00:22Z,"['Key', 'Glock', 'Young', 'Dolph', ""Let's"", '(Remix)', '(Official', 'Visualizer)', 'Paper', 'Route', 'EMPIRE', 'Rap/Hip-Hop']",163732,15517,1329
3BMJT3j2mkU,Hermitcraft 10 - Ep 11:  This Episode Changes Everything!,UCodkNmk9oWRTIYZdr_HuSlg,GoodTimesWithScar,20,2024-04-12T15:30:01Z,"['minecraft', 'hermitcraft 10', 'hermitcraft season 10', 'minecraft hermitcraft', 'season 10', 'permit office', 'hermitcraft', 'hermit craft', 'hermitcraft season 10 scar', 'hermitcraft 10 scar', 'hermitcraft goodtimeswithscar', 'permit office hermitcraft', 'permit office grian', 'hermitcraft zoo train', 'hermitcraft zoo', 'goodtimeswithscar', 'scar', 'scar permit office']",295170,26547,2014
BlUxw-0lS94,Season 10: Venture Forth | Overwatch 2 Official Trailer,UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,20,2024-04-11T16:00:16Z,"['Overwatch 2', 'Overwatch']",535880,30793,3322
QK1mAdqnJ1Q,Chlöe - Boy Bye (Official Video),UCmxvJOoTGGhWJabszw4oaeQ,ChloeBaileyVEVO,10,2024-04-12T04:00:06Z,"['Chlöe Bailey', 'Chloe', 'Chloe Bailey', 'BoyBye', 'Won’t Even Cry', 'Go Cry To Your Mama', 'FYS', 'Have Mercy', 'Treat Me', 'Surprise', 'For The Night', 'In Pieces', 'Body Do', 'Chloe Halle', 'Chloe and Halle', 'New Chloe', 'Ungodly Hour', 'Do It', 'Chloe Song', 'Boy Bye', 'Chlöe', 'Pop']",362184,43138,3057
djIufZ7Fyms,I made FLAPPY BIRD in DUMB programs,UC0e3QhIYukixgh5VVpKHH9Q,Code Bullet,27,2024-04-12T00:29:38Z,"['artificial', 'intelligence', 'coding', 'processing', 'java', 'machine', 'learning', 'genetic', 'algorithm', 'evolution', 'computer', 'science', 'programming', 'comedy', 'educational']",682981,64628,2844
idyT3hSTSRc,Carin León - Cuando La Vida Sea Trago [Official Video],UCywpKTAjNjHv53c0TX3K_KQ,Carin Leon,10,2024-04-12T00:00:08Z,"['carin leon', 'pa las de vidrio', 'plomo a mayoreo', 'a traves del vaso', 'tupido y ancho', 'lenin ramirez', 'gerardo ortiz', 'el fantasma', 'la vecindad', 'halcon sierra', 'chalino sanchez', 'pedro infante', 'jose alfredo jimenez', 'el rey de mil coronas', 'lalo mora', 'corridos', 'rancheras', 'ruge el leon', 'julion alvarez', 'ramon ayala', 'extrana manera', 'estoy aqui', 'quiereme', 'mi sentir', 'regulo caro', 'cristian nodal', 'plebes del rancho', 'oveja negra', 'dolor de cabeza', 'familia']",418961,20129,627
XN39ZM0Ip1I,Zach Bryan - 28,UCwK3C8Vgphad4PweezfUBAQ,Zach Bryan,10,2024-04-12T02:25:40Z,,164105,11130,901
g2N1CaSDOCg,"Goldman's father reflects on OJ's death, addresses his 'new normal'",UCu7G08TrwPx_0WH4M7OxjIQ,12 News,25,2024-04-11T23:18:16Z,"['[ valley', 'local ]', 'news']",239372,3716,1942
51zjlMhdSTE,Sabrina Carpenter - Espresso (Official Audio),UCPKWE1H6xhxwPlqUlKgHb_w,Sabrina Carpenter,10,2024-04-12T00:00:02Z,,396368,48664,2675
jrjESdPsLxE,Tinashe - Nasty (Official Video),UCgyMPfJl7ynJRfE2jQ18rJw,TinasheOfficialVEVO,10,2024-04-12T04:00:25Z,"['Tinashe', 'Nasty', '(Official', 'Video)', 'Music', 'Inc.', 'under', 'exclusive', 'license', 'Nice', 'Life', 'Recording', 'Company', 'R&B']",221851,24239,1682
S8aKWCxiLps,Fortnite x Avatar: Elements - Gameplay Trailer,UClG8odDC8TS6Zpqk9CGVQiQ,Fortnite,20,2024-04-11T14:00:06Z,['yt:cc=on'],692894,31348,2162
0hlUhPK6_qo,"PESO COMPLETO (Lyric Video) - Peso Pluma, Arcángel",UCzrM_068Odho89mTRrrxqbA,Peso Pluma,10,2024-04-11T23:00:00Z,"['Peso Pluma', 'Arcangel', 'Peso', 'La Doble P', 'Double P', 'Peso Completo', 'Corridos', 'corridos bélicos', 'corridos tumbados', 'Rimas', 'música mexicana', 'regional mexicano']",577428,54241,3301
Q8eFLjrIlmU,"$100,000 Or A Helicopter? What Do I Choose? Also Justin Destroys His New Burnout Truck!!!",UCuuZHDQV1LRmeuRFIOETO2A,JH Diesel and 4X4,22,2024-04-11T21:15:00Z,"['jh', 'jh diesel', 'jh diesel and 4x4', 'diesel', 'duramax', 'cummins', 'powerstroke', 'giveaway', 'honda', 'acty', 'truck', 'cleetus mcfarland', 'army truck', 'lmtv', '5 ton', 'military', 'airboat', 'mud truck', 'race truck', 'jump', 'Le Mullets', '2.4 hours', 'Crown Vic', 'freedom factory', 'New Years eve', 'New Years bash', 'lawn mower', 'racing', 'can am', 'maverick', 'x3', 'sxs blog', 'sxs', 'sand dunes', 'jumping', 'hurricane', 'idalia']",264651,13025,1281
TjVXrw80MfU,I Built The Most Over The Top End Portal In Minecraft Hardcore,UC_GDu2QH3kp6vJlgEYyqjUA,Kolanii,20,2024-04-11T14:00:17Z,"['kolanii', 'I Built The Most Over The Top End Portal In Minecraft Hardcore', 'minecraft', 'hardcore']",516281,42694,2544
5VFLKunsQqo,I DESTROYED A ROLLS ROYCE TO REBUILD MARCUS RASHFORDS WRAITH,UC2FZQeaJkpnO6IMkQglvPsg,Mat Armstrong MK2,2,2024-04-11T18:33:49Z,"['marcus rashford', 'rolls royce', 'rashford crash', 'rashford car crash', 'marcus rashford crash', 'manchester united', 'rolls royce wraith', 'mat armstrong', 'matt armstrong', 'man utd news', 'marcus rashford rolls royce', 'rashford rolls royce accident', 'marcus rashfords car crash', 'rebuilding a rolls royce']",1597087,61907,3597
TxwN6dgO1uM,I did Something Bad | Ep. 6 | Minecraft S0S,UCzTlXb7ivVzuFlugVCv3Kvg,LDShadowLady,20,2024-04-11T17:04:59Z,"['ldshadowlady', 'minecraft', 'mini game', 'girl gamer', 'pink hair', 'funny', 'walkthrough']",458771,34486,2255
YQfC90O9HlI,I Built an Invisible Katana (it's indestructible),UC6ktP3PLU5sAJxN9Rb0TALg,Mike Shake,24,2024-04-10T17:59:52Z,"['mike shake', 'Skills', 'Learning new skills', 'Learn skills', 'learning skills', 'yesgo', 'mike', 'mike skills']",1581493,52578,2877
JyYQmekPqqI,We made a real DOGDAY Animatronic!,UCsxpEPfEgqyXC6jaFKQSKVQ,Wicked Makers,26,2024-04-10T20:00:02Z,"['Dogday', 'Dog Day', 'Poppy Playtime', 'Poppy Playtime chapter 3', 'Poppys Playtime', 'smiling critters', 'Dogday in real life', 'dogday animatronic', 'animatronic dogday', 'diy animatronics', 'wicked makers', '3d printing', 'pneumatic props', 'pneumatic animatronic', 'halloween animatronic', 'diy animatronic', 'dog day animatronic', 'huggy wuggy', 'catnap', 'dogday', 'real dogday', 'real dogday animatronic', 'real life dogday', 'real life dog day']",971886,37112,5443
kmtbk0siRIM,2025 Toyota 4Runner FULL Tour: It's Finally Here!,UCsqjHFMB_JYTaEnf_vmTNqg,Doug DeMuro,2,2024-04-10T02:15:01Z,,1050217,24508,3861
aVKXPYisye8,"Simon Says survive to win 10,000 v-bucks!",UCt9nYeSz90lnOnaVFjxFJzw,Nick Eh 30,20,2024-04-10T14:18:36Z,"['fortnite', 'fortnite gameplay', 'fortnite battle royale', 'fortnite funny moments', 'fortnite new update', 'fortnite victory royale', 'Fortnite Item Shop', 'Fortnite funny', 'Fortnite tips', 'Fortnite Update', 'Fortnite How To Win', 'Fortnite how to play', 'Fortnite Victory Royale', 'Fortnite tournament', 'fortnite best moments', 'Fortnite event', 'Nick eh 30', 'FORTNITE new map', 'Fortnite live', 'Fortnite nick eh 30', 'fortnite new season', 'Fortnite Chapter 5', 'Fortnite Chapter 5 Season 2', 'Fortnite season 2']",696137,11542,813
18jA6-kSg94,SIDEMEN BEING GOOD AT FOOTBALL FOR 7 MINUTES,UCzfVmyl18x2TTaWp0d5rBNQ,MiniminterClips,20,2024-04-11T14:00:01Z,,337006,11067,144
xamGwv3zPCU,"Julian Newman, D’Aydrian, Paul Pierce vs Josh Richards, Cash Nasty, Demarcus Cousins!",UC5qUhMoqke0mnJtgVoEn0aw,Creator League,17,2024-04-10T22:00:36Z,,182211,5738,880
VY2JoNWi-9o,We Still Don't Trust You,UC1_liDR4fRFJgH4HoJeV8cw,Future - Topic,10,2024-04-12T04:00:31Z,"['Future', 'フューチャー', 'Metro Boomin', ""WE STILL DON'T TRUST YOU"", ""We Still Don't Trust You""]",337568,12460,506
amHIb5BL6gE,I Cheated With SCARY CAMERA In Build Battle...,UCtlERgjrNA5Fgr5yQQmmn3w,Quiff,20,2024-04-10T20:00:04Z,"['Quiff', 'Minecraft', 'I Cheated With SCARY CAMERA In Build Battle...', 'scary camera', '//scary', 'scary build battle', '//scare', 'scary minecraft', 'fnaf build battle', 'illegal minecraft', 'pro build', 'build pencil', 'shapeshift build battle', 'cheat with //draw', 'draw build battle', '//paste minecraft', 'building competition', 'cheating in build battle', 'stealing hearts', 'lifesteal', 'minecraft smp', 'minecraft trolling', 'doni bobes', 'bionic', 'minecraft hardcore', 'minecraft survival', 'quiff trapped', 'socksfor1']",403071,6551,298
crGbURdPRsc,We Played a YouTuber Simulator,UC-gW4TeZAlKm7UATp24JsWQ,SMii7Yplus,20,2024-04-10T16:00:27Z,"['smii7y', 'smii7yplus', 'smii7y+', 'smii7y plus', 'content warning', 'content warning game', 'content warning funny moments', 'content warning all monsters', 'content warning gameplay']",1481976,97324,1495
EoVha2o6Ldk,Jerk Meat Platter from Futurama | Binging with Babish,UCJHA_jMfCvEnv-3kRjTCQXw,Babish Culinary Universe,22,2024-04-11T13:00:12Z,"['babish', 'babbish', 'cooking with babish', 'binging with babish', 'pear qwerty horse', 'jerk platter', 'jerked meat', 'futurama', 'babish futurama', 'babish popplers', 'popplers futurama', 'binging with babish futurama', 'basic with babish', 'jerk meat platter', 'jerked meat platter', 'jerk meat futurama', 'jerk platter futurama']",391700,17687,463
yJ0ctmNvYVk,Open Thoughts with Skinbone..,UCNWHllkNIWv1MSvKcOzLsow,Open Thoughts,24,2024-04-10T02:10:00Z,,434826,16265,1798
dprcKCAmsTI,IT'S WEDDING WEEKEND!!! The Rehearsal & Welcome Party!!,UC7dw8ApJFo0hp1rVG2wnpaw,LaurDIY Vlogs,22,2024-04-10T19:19:59Z,"['laurdiy', 'laurdiy vlog', 'laurdiy vlog new', 'laurdiy new vlog', 'laurdiy new vlog channel', 'vlog', 'vlog squad', 'lauren diy', 'lauren riihimaki', 'laurdiy 2', 'vlogmas', 'laurdiy vlogmas', '75 hard', '75 soft', '75 hard challenge', 'laurdiy 75', 'laurdiy 75 hard', 'laurdiy 75 soft', 'laurdiy engaged', 'laurdiy proposal', 'laurdiy wedding', 'wedding planning', 'laurdiy welcome party', 'laurdiy married', 'laurdiy rehearsal', 'wedding rehearsal', 'hummingbird nest ranch', 'welcome party', 'wedding welcome party']",154868,8901,411
6VChofV3d0E,Helldivers 2 Review | TRIPLE THE DEFENSE BUDGET | Starship Bloopers,UCfgh3Ul_dG6plQ7rzuOLx-w,Max0r,20,2024-04-09T18:00:06Z,,1035139,105942,3534
kIcZiVNC-sE,The 2025 Toyota 4Runner is HERE! First look,UCfzWwxboCLyLw7KVfQj84eA,Extra Throttle House,22,2024-04-10T02:15:03Z,"['2025 toyota 4runner review', '2025 4runner', 'new 4runner', 'new toyota suv', '2024 toyota 4runner', 'turbo 4runner', 'toyota turbo', '2024 toyota tacoma', '2025 toyota tacoma', '4runner offroad', '4runner rock crawl', '4runner lift', 'best offroader', 'best overlander', 'best camping truck', 'best truck 2024', '2024 truck review', 'toyota vs jeep offroad', 'toyota vs ford offroad', 'toyota pickup', 'toyota suv 2024', 'new toyota suv 2025', 'best new suv', 'best new truck', '4 cylinder 4runner', 'v8 4runner']",411567,14697,1061
GHiBHgWOzIw,WERE GETTING MARRIED IN....,UCDSJCBYqL7VQrlXfhr1RtwA,Les Do Makeup,26,2024-04-11T00:00:24Z,,187088,7820,675
fampr-iP_y4,Final Shape: Prismatic Subclasses. 2 Exotics at once. New enemy types. They actually cooked.,UCkmAjbIecTIjTQctolYeuDw,Datto,20,2024-04-09T23:00:16Z,"['datto', 'destiny gameplay', 'destiny 2', 'destiny 2 gameplay', 'datto does destiny', 'destiny', 'destiny new gameplay', 'guide', 'season 23', 'season of the wish', 'final shape', 'prismatic subclass', 'exotic class item', 'exotic']",268196,11503,1193
3qSm4fmEQFA,ASMR Scratching Your Back Until You Sleep,UCBmEi75U56KU6ZphFbXiF3g,edafoxx ASMR,24,2024-04-09T19:17:54Z,"['Scratching Your Back Until You Sleep', 'back scratching asmr nails', 'back scratching massage', 'asmr tingles down your spine', 'asmr personal attention sleep', 'asmr tingles roleplay', 'asmr tingles', 'back scratching', 'gibi asmr', 'edafoxx']",263290,7765,598
yvB5gQVyVtI,Detailed Look! All New 2025 6th Gen Toyota 4Runner TRD Pro!,UCVaQcr-1Ct5xIzpjF8P9VzQ,TRD JON,2,2024-04-10T02:15:02Z,,129678,3698,817
3ApL-DnDxsg,NRL 2024 | Eels v Wests Tigers | Match Highlights,UC33-OkQ6VCYk8xtml8Pk4-g,NRL - National Rugby League,17,2024-04-01T07:09:49Z,"['NRL', 'National Rugby League', 'Games', 'Matches', 'Highlights', 'Rugby', 'Telstra Premiership', 'Fox Sports', 'State of Origin', 'Nine', 'NRL Highlights', 'NRL Game Highlights', 'Rugby League Highlights', 'Rugby League', 'NRL Full Match', 'NRL Live', 'Watch NRL', 'NRL Match Highlights', 'Rugby league highlights', 'NRL 2023', 'NRL 2023 highlights', 'NRL23', 'NRL23 highlights', 'NRL scores', 'nrl schedule', 'nrl draw']",210241,2496,349
WvzZYynDkwA,Heeramandi: The Diamond Bazaar | Sanjay Leela Bhansali | Official Trailer | Netflix India,UCZSNzBgFub_WWil6TOTYwAg,Netflix India,24,2024-04-09T12:22:27Z,"['Manisha Koirala', 'SLB', 'aditi rao hydari', 'heera mandi netflix', 'heera mandi trailer', 'heera mandi trailer sanjay leela', 'heeramandi netflix', 'heeramandi official trailer', 'heeramandi sanjay leela', 'heeramandi sanjay leela bhansali', 'heeramandi teaser', 'netflix', 'netflix india', 'netflix shows', 'sanjay leela bhansali', 'sanjay leela bhansali film', 'sanjay leela bhansali movies', 'sanjay leela bhasali productions', 'sonakshi sinha', 'web series']",20859368,99549,6465
fPAeRGBDrBM,DRIVING MARCUS RASHFORDS WRECKED ROLLS ROYCE FOR THE FIRST TIME,UCcLYOTz3ct6_lk9iLToxxAw,Mat Armstrong,2,2024-04-09T17:54:32Z,"['marcus rashford', 'rolls royce', 'mat armstrong', 'matt armstrong', 'marcus rashford rolls royce', 'rashford crash', 'rashford car crash', 'marcus rashford crash', 'manchester united', 'man utd news', 'rashford rolls royce accident', 'marcus rashfords car crash', 'rolls royce wraith', 'matt armstrong rolls royce', 'rebuilding a rolls royce']",3356547,158364,5199
UJHejXUP4io,I Played My FIRST EVER Professional Game! (Project NFL Ep. 8),UC4mLlRa_dezwvytudo9s1sw,Deestroying,24,2024-04-08T20:02:27Z,,1088315,43984,1735
kmNk_3yml1k,Fredo Bang - F.A.N (Official Video),UC8FHFLWe9KkG0eoxPMIgcpg,Fredo Bang,10,2024-04-08T21:00:07Z,,313540,16200,2181
F_Rspu3Xoi4,The Beach Boys | Official Trailer,UCuaFvcY4MhZY3U43mMt1dYQ,Walt Disney Studios,1,2024-04-09T16:00:06Z,,547471,11662,805
F_HOrMmWoMA,"The ""Artificial Intelligence"" Rice Cooker.",UC7Jwj9fkrf1adN4fMmTkpug,DankPods,28,2024-04-09T21:30:02Z,,325685,24411,1716
erLbbextvlY,7 Days Stranded On An Island,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,24,2024-03-30T16:00:01Z,,112379571,4683747,129536
uj049-ccbeM,Hay Day: County Fair,UCBrMq7wkdPWb3PxR-GUR61A,Hay Day,20,2024-04-09T12:48:53Z,"['Hay Day', 'HayDay', 'Supercell', 'Suprcell', 'Farming', 'Farm life', 'mobile', 'tablet', 'mobile game', 'game', 'yt:cc=on', 'ios', 'android', 'amazon', 'series', 'farmer', 'pig', 'horse', 'cow', 'sheep', 'goat', 'puppy', 'dog', 'kitten', 'cat', 'fishing', 'sanctuary', 'elephant', 'zebra', 'giraffe', 'hippo']",756207,23344,505
4ZZGU7_f_Rs,UConn vs. Purdue - 2024 men's National Championship extended highlights,UCKjEtnnXEHsXE9IvCb92V7g,March Madness,17,2024-04-09T03:40:45Z,"[""2022 NCAA Men's Division I Basketball Tournament (Sports League Championship Event)"", 'Connecticut Huskies', 'Connecticut Huskies vs. Purdue Boilermakers', 'Purdue Boilermakers', 'college basketball', 'college hoops', 'march madness', 'ncaa', 'ncaa basketball', 'condensed game', 'march madness highlights', 'national championship', 'national championship highlights', 'title game', 'uconn', 'uconn vs purdue', 'uconn purdue', 'uconn highlights', 'uconn purdue highlights', 'purdue', 'zach edey', 'donovan clingen', 'ncaa mbb']",995942,7926,1458
KUT2IstU7Ig,Gift Swap Challenge at Five Below! - Merrell Twins,UCwtnkRZcvL4bfopzJ-Von8Q,merrelltwins,23,2024-04-09T16:00:36Z,"['Merrell Twins', 'Twins', 'Merrell', 'Veronica Merrell', 'Vanessa Merrell', 'Twin', 'Comedy', 'Family Friendly', 'swap', 'twin swap', 'gift swap']",204072,9442,375
wboGYls1Bns,Pushpa 2 The Rule Teaser | Allu Arjun | Sukumar | Rashmika Mandanna | Fahadh Faasil | DSP,UCKZSn5C-RzrLjuWJF8wWiDw,Mythri Movie Makers,24,2024-04-08T05:37:05Z,"['Pushpa 2 The Rule Teaser', 'Allu Arjun', 'Sukumar', 'Rashmika Mandanna', 'Fahadh Faasil', 'DSP', 'Pushpa: The Rule Glimpse', 'Mythri Movie Makers', 'Allu Arjun Pushpa', 'Allu Arjun Pushpa Movie', 'Devi Sri Prasad', 'Pushpa 2 Teaser', 'pushpa 2 telugu movie', 'Pushpa 2 The Rule', 'Pushpa 2', 'Pushpa The Rule', 'Pushpa Telugu Teaser', 'Pushpa The Rule Teaser', 'Pushpa The Rule Trailer', 'Pushpa The Rule Updates', 'Pushpa2', '2024 Latest Telugu Movie Teasers', 'Pushpa', 'Allu Arjun new movie teaser', '2024 latest Telugu teasers']",108791104,1549113,52403
